particle,frame,y,x,equivalent_diameter,perimeter,eccentricity,orientation_x_2_sin,orientation_x_2_cos,true_solidity,solidity,area,mean_intensity,angle,wtd_frame,wtd_y,wtd_x,wtd_equivalent_diameter,wtd_perimeter,wtd_eccentricity,wtd_orientation_x_2_sin,wtd_orientation_x_2_cos,wtd_true_solidity,wtd_solidity,wtd_area,wtd_mean_intensity,wtd_angle,bbox_top,bbox_left,bbox_bottom,bbox_right
11,27.000000,551.384625,416.357628,54.455037,231.142680,0.933467,-0.224620,-0.974446,0.235591,0.941843,2328.981300,25.000000,-1.457520,275.400000,633.775431,478.571986,46.943998,66.420310,4.667335,-1.123102,-4.872232,3.700648,0.941843,3077.000000,25.000000,-1.457520,573.000000,462.000000,684.000000,504.000000
11,28.000000,550.844946,410.746070,54.153345,263.307069,0.955194,-0.023678,-0.999720,0.205666,0.885365,2303.246700,26.000000,-1.558956,285.600000,633.155110,472.121919,46.683918,75.662951,4.775969,-0.118392,-4.998598,3.230596,0.885365,3043.000000,26.000000,-1.558956,569.000000,456.000000,703.000000,496.000000
11,29.000000,548.637737,406.145174,56.632531,293.484143,0.969382,-0.031000,-0.999519,0.192966,0.886994,2518.963200,26.000000,-1.555294,295.800000,630.618089,466.833534,48.821147,84.334524,4.846908,-0.155002,-4.997597,3.031107,0.886994,3328.000000,26.000000,-1.555294,555.000000,452.000000,707.000000,490.000000
11,30.000000,551.966490,403.816194,60.674470,364.947801,0.983765,0.051127,-0.998692,0.166255,0.754195,2891.358000,18.000000,1.545222,306.000000,634.444241,464.156545,52.305578,104.870058,4.918826,0.255635,-4.993461,2.611531,0.754195,3820.000000,18.000000,1.545222,550.000000,450.000000,739.000000,488.000000
11,31.000000,556.758472,400.653457,63.225706,414.126214,0.987405,-0.011237,-0.999937,0.152673,0.672394,3139.621200,11.000000,-1.565178,316.200000,639.952266,460.521215,54.504919,119.001786,4.937027,-0.056187,-4.999684,2.398175,0.672394,4148.000000,11.000000,-1.565178,550.000000,445.000000,760.000000,484.000000
11,32.000000,549.829134,396.235039,59.576525,360.747069,0.987859,-0.050921,-0.998703,0.165148,0.797014,2787.662700,18.000000,-1.545325,326.400000,631.987510,455.442574,51.359074,103.662951,4.939295,-0.254603,-4.993514,2.594133,0.797014,3683.000000,18.000000,-1.545325,548.000000,441.000000,737.000000,475.000000
11,33.000000,565.018710,393.750671,62.981354,389.518898,0.988973,-0.061787,-0.998089,0.161690,0.762363,3115.400400,11.000000,-1.539883,336.600000,649.446793,452.586978,54.294271,111.930718,4.944865,-0.308934,-4.990447,2.539822,0.762363,4116.000000,11.000000,-1.539883,548.000000,437.000000,745.000000,472.000000
11,34.000000,580.983715,394.225891,59.963495,394.352922,0.983624,-0.096466,-0.995336,0.152055,0.684713,2823.993900,18.000000,-1.522488,346.800000,667.797373,453.133208,51.692668,113.319805,4.918122,-0.482331,-4.976681,2.388481,0.684713,3731.000000,18.000000,-1.522488,580.000000,437.000000,763.000000,475.000000
11,35.000000,582.469723,392.422407,61.054481,373.086946,0.979461,-0.162753,-0.986667,0.163647,0.727478,2927.689200,16.000000,-1.489056,357.000000,669.505429,451.060238,52.633173,107.208892,4.897307,-0.813763,-4.933335,2.570558,0.727478,3868.000000,16.000000,-1.489056,580.000000,433.000000,757.000000,475.000000
11,36.000000,572.335050,387.070137,64.396162,397.112190,0.991308,-0.250787,-0.968042,0.162161,0.784933,3256.940700,13.000000,-1.444050,367.200000,657.856379,444.908204,55.513933,114.112698,4.956539,-1.253934,-4.840212,2.547221,0.784933,4303.000000,13.000000,-1.444050,557.000000,426.000000,757.000000,475.000000
12,0.000000,109.397087,239.592243,58.375477,263.590604,0.768325,0.226146,0.974093,0.221463,0.753623,2676.398400,42.000000,0.114060,0.000000,125.743778,275.393382,50.323687,75.744426,3.841624,1.130729,4.870467,3.478727,0.753623,3536.000000,42.000000,0.114060,87.000000,218.000000,161.000000,327.000000
12,1.000000,110.137989,246.233514,60.308046,300.851335,0.756912,-0.118026,0.993010,0.200458,0.669980,2856.540600,37.000000,-0.059151,10.200000,126.595390,283.027027,51.989695,86.451533,3.784558,-0.590132,4.965052,3.148786,0.669980,3774.000000,37.000000,-0.059151,85.000000,222.000000,165.000000,347.000000
12,2.000000,110.419001,252.079497,62.520621,297.494993,0.836870,-0.214170,0.976797,0.210157,0.733587,3069.986400,33.000000,-0.107921,20.400000,126.918393,289.746548,53.897087,85.487067,4.184352,-1.070848,4.883983,3.301137,0.733587,4056.000000,33.000000,-0.107921,87.000000,226.000000,160.000000,354.000000
12,3.000000,112.870965,256.687147,59.527977,258.632922,0.901857,-0.299827,0.953994,0.230164,0.831336,2783.121300,35.000000,-0.152255,30.600000,129.736742,295.042698,51.317222,74.319805,4.509284,-1.499133,4.769969,3.615407,0.831336,3677.000000,35.000000,-0.152255,98.000000,244.000000,154.000000,358.000000
12,4.000000,111.842752,254.791101,55.193325,303.250238,0.899875,-0.529115,0.848550,0.182006,0.680077,2392.560900,29.000000,-0.278779,40.800000,128.554888,292.863334,47.580453,87.140873,4.499373,-2.645574,4.242751,2.858942,0.680077,3161.000000,29.000000,-0.278779,91.000000,247.000000,155.000000,366.000000
12,5.000000,108.131994,240.660680,52.582301,206.520361,0.508701,-0.962661,-0.270710,0.254611,0.841349,2171.546100,39.000000,-0.922464,51.000000,124.289648,276.621471,45.329570,59.344931,2.543505,-4.813304,-1.353552,3.999416,0.841349,2869.000000,39.000000,-0.922464,84.000000,246.000000,154.000000,317.000000
12,6.000000,112.180441,235.844498,51.208091,194.551459,0.630913,-0.530728,-0.847542,0.263211,0.878309,2059.524900,40.000000,-1.291067,61.200000,128.943036,271.085630,44.144906,55.905592,3.154563,-2.653640,-4.237711,4.134509,0.878309,2721.000000,40.000000,-1.291067,90.000000,244.000000,163.000000,310.000000
12,7.000000,111.265923,232.786280,53.984018,213.181825,0.719888,-0.432865,-0.901459,0.253230,0.834207,2288.865600,37.000000,-1.346962,71.400000,127.891865,267.570437,46.537947,61.259145,3.599442,-2.164327,-4.507293,3.977726,0.834207,3024.000000,37.000000,-1.346962,87.000000,242.000000,167.000000,310.000000
12,8.000000,103.032258,239.311386,58.317667,301.654202,0.766238,-0.999929,0.011945,0.193326,0.646574,2671.100100,32.000000,-0.779425,81.600000,118.427883,275.070558,50.273851,86.682242,3.831191,-4.999643,0.059725,3.036761,0.646574,3529.000000,32.000000,-0.779425,70.000000,241.000000,153.000000,337.000000
12,9.000000,109.909662,242.985643,57.468699,273.273654,0.875935,-0.973201,0.229955,0.210297,0.718449,2593.896300,30.000000,-0.669382,91.800000,126.332944,279.293843,49.541982,78.526912,4.379673,-4.866006,1.149776,3.303342,0.718449,3427.000000,30.000000,-0.669382,75.000000,241.000000,161.000000,336.000000
12,10.000000,114.470032,239.293823,54.631725,236.100361,0.712385,-0.998939,0.046042,0.231392,0.831856,2344.119300,35.000000,-0.762369,102.000000,131.574750,275.050371,47.096315,67.844931,3.561927,-4.994697,0.230211,3.634696,0.831856,3097.000000,35.000000,-0.762369,79.000000,241.000000,160.000000,317.000000
12,11.000000,114.712559,243.748560,58.770355,244.924019,0.732504,-0.926360,0.376640,0.239953,0.833876,2712.729600,31.000000,-0.592315,112.200000,131.853516,280.170759,50.664099,70.380465,3.662522,-4.631798,1.883200,3.769179,0.833876,3584.000000,31.000000,-0.592315,94.000000,240.000000,170.000000,332.000000
12,12.000000,105.774096,235.549842,54.746266,211.456827,0.675735,0.034025,-0.999421,0.258900,0.890352,2353.959000,32.000000,1.553781,122.400000,121.579421,270.746945,47.195057,60.763456,3.378676,0.170124,-4.997105,4.066799,0.890352,3110.000000,32.000000,1.553781,84.000000,241.000000,154.000000,302.000000
12,13.000000,98.823169,234.484022,54.948331,222.231582,0.752196,0.556459,-0.830875,0.247257,0.844474,2371.367700,33.000000,1.275737,132.600000,113.589850,269.521864,47.369251,63.859650,3.760980,2.782296,-4.154375,3.883905,0.844474,3133.000000,33.000000,1.275737,78.000000,241.000000,157.000000,300.000000
12,14.000000,95.718919,235.260732,57.267113,231.353777,0.764276,0.675079,-0.737746,0.247530,0.847783,2575.730700,28.000000,1.200261,142.800000,110.021746,270.414634,49.368201,66.480970,3.821380,3.375394,-3.688728,3.888200,0.847783,3403.000000,28.000000,1.200261,76.000000,242.000000,158.000000,305.000000
12,15.000000,90.381698,233.668371,59.422654,251.884019,0.825660,0.658485,-0.752594,0.235913,0.843268,2773.281600,24.000000,1.211394,153.000000,103.887009,268.584334,51.226426,72.380465,4.128301,3.292424,-3.762970,3.705709,0.843268,3664.000000,24.000000,1.211394,66.000000,242.000000,163.000000,309.000000
12,16.000000,89.714558,232.699847,58.309404,235.379630,0.886294,0.393630,-0.919269,0.247725,0.888441,2670.343200,24.000000,1.368508,163.200000,103.120181,267.471088,50.266727,67.637825,4.431472,1.968152,-4.596344,3.891254,0.888441,3528.000000,24.000000,1.368508,59.000000,244.000000,161.000000,296.000000
12,17.000000,86.041297,230.297374,59.536072,261.392190,0.929454,0.403361,-0.915041,0.227765,0.855747,2783.878200,23.000000,1.363203,173.400000,98.898042,264.709625,51.324200,75.112698,4.647272,2.016803,-4.575205,3.577729,0.855747,3678.000000,23.000000,1.363203,49.000000,241.000000,165.000000,293.000000
12,18.000000,86.002001,229.704758,58.193595,262.287801,0.949778,0.271841,-0.962342,0.221869,0.827018,2659.746600,22.000000,1.433144,183.600000,98.852874,264.028458,50.166893,75.370058,4.748889,1.359205,-4.811711,3.485114,0.827018,3514.000000,22.000000,1.433144,46.000000,242.000000,163.000000,291.000000
12,19.000000,87.543413,225.512337,52.874732,259.317435,0.958142,0.112142,-0.993692,0.203900,0.818336,2195.766900,29.000000,1.514607,193.800000,100.624612,259.209583,45.581665,74.516504,4.790711,0.560709,-4.968461,3.202848,0.818336,2901.000000,29.000000,1.514607,35.000000,242.000000,162.000000,282.000000
12,20.000000,79.690865,225.473699,48.610999,254.607069,0.971975,0.181162,-0.983453,0.190926,0.811115,1855.918800,36.000000,1.479712,204.000000,91.598695,259.165171,41.906033,73.162951,4.859874,0.905810,-4.917266,2.999052,0.811115,2452.000000,36.000000,1.479712,27.000000,245.000000,156.000000,278.000000
12,21.000000,77.710670,222.585496,46.441298,243.657435,0.973114,0.331012,-0.943627,0.190601,0.808526,1693.942200,43.000000,1.402108,214.200000,89.322609,255.845398,40.035602,70.016504,4.865569,1.655060,-4.718133,2.993950,0.808526,2238.000000,43.000000,1.402108,22.000000,239.000000,144.000000,277.000000
12,22.000000,72.237587,222.773975,45.793492,218.875240,0.967380,0.472472,-0.881346,0.209222,0.912369,1647.014400,43.000000,1.324750,224.400000,83.031710,256.062040,39.477148,62.895184,4.836902,2.362358,-4.406730,3.286450,0.912369,2176.000000,43.000000,1.324750,24.000000,237.000000,132.000000,276.000000
12,23.000000,75.486025,221.136287,45.740849,249.896703,0.975955,0.403165,-0.915127,0.183039,0.839845,1643.229900,45.000000,1.363310,234.600000,86.765546,254.179641,39.431767,71.809398,4.879773,2.015826,-4.575636,2.875170,0.839845,2171.000000,45.000000,1.363310,17.000000,235.000000,144.000000,274.000000
12,24.000000,87.862351,217.605563,40.547476,179.241216,0.928657,0.223331,-0.974743,0.226217,0.910352,1291.271400,50.000000,1.458181,244.800000,100.991208,250.121336,34.954721,51.506097,4.643287,1.116657,-4.873713,3.553414,0.910352,1706.000000,50.000000,1.458181,60.000000,232.000000,148.000000,265.000000
12,25.000000,84.314809,217.360689,42.632928,198.803411,0.941672,0.326158,-0.945315,0.214448,0.895112,1427.513400,46.000000,1.404678,255.000000,96.913574,249.839873,36.752524,57.127417,4.708361,1.630789,-4.726577,3.368536,0.895112,1886.000000,46.000000,1.404678,48.000000,231.000000,146.000000,268.000000
12,26.000000,88.457140,212.580985,39.070764,170.927193,0.939078,-0.099322,-0.995055,0.228581,0.933962,1198.929600,53.000000,-1.521053,265.200000,101.674874,244.345960,33.681693,49.117009,4.695392,-0.496608,-4.975277,3.590547,0.933962,1584.000000,53.000000,-1.521053,66.000000,228.000000,150.000000,258.000000
12,27.000000,88.103131,207.131458,43.328015,178.185729,0.908253,0.044780,-0.998997,0.243162,0.932950,1474.441200,45.000000,1.548399,275.400000,101.267967,238.082136,37.351737,51.202796,4.541263,0.223899,-4.994984,3.819581,0.932950,1948.000000,45.000000,1.548399,63.000000,219.000000,146.000000,253.000000
12,28.000000,88.628791,207.351472,45.698692,192.018290,0.909005,0.072829,-0.997344,0.237991,0.910887,1640.202300,43.000000,1.534349,285.600000,101.872174,238.335025,39.395424,55.177670,4.545025,0.364146,-4.986722,3.738359,0.910887,2167.000000,43.000000,1.534349,58.000000,219.000000,147.000000,255.000000
12,29.000000,87.736571,203.434277,48.152864,192.857375,0.922870,0.006979,-0.999976,0.249681,0.928599,1821.101400,44.000000,1.567307,295.800000,100.846633,233.832502,41.511090,55.418786,4.614351,0.034897,-4.999878,3.921983,0.928599,2406.000000,44.000000,1.567307,57.000000,218.000000,146.000000,253.000000
12,30.000000,85.647303,203.235053,46.875049,200.296095,0.955131,0.064772,-0.997900,0.234029,0.959192,1725.732000,48.000000,1.538387,306.000000,98.445175,233.603509,40.409525,57.556349,4.775656,0.323862,-4.989500,3.676115,0.959192,2280.000000,48.000000,1.538387,48.000000,220.000000,147.000000,250.000000
12,31.000000,80.914000,201.953600,45.782968,208.784998,0.970752,0.106965,-0.994263,0.219283,0.953529,1646.257500,49.000000,1.517211,316.200000,93.004598,232.130575,39.468076,59.995689,4.853762,0.534826,-4.971314,3.444487,0.953529,2175.000000,49.000000,1.517211,38.000000,219.000000,144.000000,247.000000
12,32.000000,74.567619,202.079627,46.575986,210.947193,0.967826,0.093225,-0.995645,0.220795,0.917278,1703.781900,43.000000,1.524116,326.400000,85.709907,232.275433,40.151712,60.617009,4.839132,0.466127,-4.978225,3.468232,0.917278,2251.000000,43.000000,1.524116,29.000000,218.000000,135.000000,248.000000
12,33.000000,66.867662,201.307403,46.389391,201.315364,0.963147,0.202822,-0.979216,0.230431,0.953866,1690.157700,42.000000,1.468677,336.600000,76.859382,231.387819,39.990855,57.849242,4.815737,1.014112,-4.896078,3.619609,0.953866,2233.000000,42.000000,1.468677,24.000000,216.000000,124.000000,246.000000
12,34.000000,46.070137,207.782086,48.966549,210.772314,0.941808,0.576467,-0.817120,0.232320,0.904727,1883.167200,39.000000,1.263597,346.800000,52.954180,238.829984,42.212542,60.566757,4.709041,2.882337,-4.085601,3.649268,0.904727,2488.000000,39.000000,1.263597,13.000000,219.000000,101.000000,271.000000
12,35.000000,36.964321,209.072676,48.531634,192.353045,0.890607,0.740672,-0.671867,0.252305,0.910242,1849.863600,38.000000,1.153762,357.000000,42.487725,240.313421,41.837615,55.273864,4.453034,3.703359,-3.359336,3.963198,0.910242,2444.000000,38.000000,1.153762,11.000000,219.000000,86.000000,274.000000
12,36.000000,30.148114,212.968245,49.211948,204.991459,0.912510,0.965247,-0.261339,0.240068,0.932468,1902.089700,40.000000,0.917603,367.200000,34.653004,244.791086,42.424093,58.905592,4.562550,4.826236,-1.306694,3.770984,0.932468,2513.000000,40.000000,0.917603,5.000000,216.000000,81.000000,284.000000
13,0.000000,37.297131,183.247623,58.391983,228.718167,0.835504,0.748732,0.662872,0.255301,0.851914,2677.912200,41.000000,0.423074,0.000000,42.870266,210.629452,50.337917,65.723611,4.177521,3.743662,3.314362,4.010259,0.851914,3538.000000,41.000000,0.423074,4.000000,163.000000,72.000000,248.000000
13,1.000000,33.615286,200.145530,52.205230,198.118898,0.854338,0.872122,-0.489289,0.263505,0.899777,2140.513200,45.000000,1.041035,10.200000,38.638260,230.052334,45.004509,56.930718,4.271689,4.360608,-2.446446,4.139120,0.899777,2828.000000,45.000000,1.041035,1.000000,200.000000,75.000000,260.000000
13,2.000000,33.241131,198.852406,48.491903,194.726338,0.929190,0.828020,-0.560698,0.249026,0.913516,1846.836000,46.000000,1.083012,20.400000,38.208197,228.565984,41.803364,55.955844,4.645951,4.140102,-2.803490,3.911690,0.913516,2440.000000,46.000000,1.083012,1.000000,202.000000,78.000000,260.000000
13,3.000000,32.051529,198.811097,46.493148,194.216703,0.941405,0.841019,-0.541005,0.239388,0.913646,1697.726700,47.000000,1.071214,30.600000,36.840838,228.518502,40.080300,55.809398,4.707024,4.205096,-2.705026,3.760298,0.913646,2243.000000,47.000000,1.071214,1.000000,202.000000,77.000000,261.000000
13,4.000000,32.204094,197.855596,44.306743,200.667069,0.958772,0.774384,-0.632716,0.220797,0.904529,1541.805300,52.000000,1.127926,40.800000,37.016200,227.420226,38.195468,57.662951,4.793861,3.871918,-3.163582,3.468276,0.904529,2037.000000,52.000000,1.127926,1.000000,206.000000,85.000000,260.000000
13,5.000000,29.999662,200.360744,44.361087,204.358167,0.950366,0.813198,-0.581987,0.217075,0.858344,1545.589800,53.000000,1.095983,51.000000,34.482370,230.299706,38.242317,58.723611,4.751831,4.065991,-2.909934,3.409809,0.858344,2042.000000,53.000000,1.095983,0.000000,209.000000,82.000000,267.000000
13,6.000000,30.431067,199.576648,43.127369,191.755972,0.945961,0.734155,-0.678982,0.224908,0.914692,1460.817000,53.000000,1.158586,61.200000,34.978238,229.398446,37.178767,55.102291,4.729806,3.670775,-3.394910,3.532840,0.914692,1930.000000,53.000000,1.158586,0.000000,209.000000,81.000000,260.000000
13,7.000000,32.395963,197.988878,41.545320,176.481948,0.948932,0.657671,-0.753306,0.235408,0.939664,1355.607900,57.000000,1.211935,71.400000,37.236739,227.573423,35.814931,50.713203,4.744662,3.288353,-3.766528,3.697785,0.939664,1791.000000,57.000000,1.211935,1.000000,209.000000,81.000000,250.000000
13,8.000000,31.984382,197.962197,40.285184,177.501216,0.957225,0.680586,-0.732668,0.226957,0.954108,1274.619600,55.000000,1.196515,81.600000,36.763658,227.542755,34.728607,51.006097,4.786123,3.402931,-3.663340,3.565036,0.954108,1684.000000,55.000000,1.196515,2.000000,210.000000,81.000000,251.000000
13,9.000000,33.034956,196.115857,39.243045,175.339022,0.965180,0.608478,-0.793570,0.223812,0.946682,1209.526200,57.000000,1.243725,91.800000,37.971214,225.420526,33.830211,50.384776,4.825899,3.042392,-3.967852,3.515637,0.946682,1598.000000,57.000000,1.243725,0.000000,208.000000,81.000000,245.000000
13,10.000000,36.324105,195.014205,37.906452,180.981216,0.975997,0.610919,-0.791693,0.209450,0.934211,1128.537900,57.000000,1.242186,102.000000,41.751844,224.154259,32.677976,52.006097,4.879984,3.054597,-3.958464,3.290027,0.934211,1491.000000,57.000000,1.242186,0.000000,205.000000,84.000000,244.000000
13,11.000000,38.195575,193.004680,37.420287,179.241216,0.975897,0.572785,-0.819705,0.208771,0.927842,1099.775700,57.000000,1.265846,112.200000,43.902959,221.844460,32.258868,51.506097,4.879485,2.863927,-4.098527,3.279360,0.927842,1453.000000,57.000000,1.265846,0.000000,204.000000,85.000000,241.000000
13,12.000000,38.203483,193.115900,37.304215,185.181948,0.979558,0.573908,-0.818920,0.201446,0.917408,1092.963600,57.000000,1.265161,122.400000,43.912050,221.972299,32.158806,53.213203,4.897789,2.869539,-4.094600,3.164311,0.917408,1444.000000,57.000000,1.265161,0.000000,204.000000,87.000000,243.000000
13,13.000000,39.365023,191.740891,37.931867,192.141948,0.982267,0.555715,-0.831373,0.197416,0.936637,1130.051700,55.000000,1.276185,132.600000,45.247153,220.391829,32.699885,55.213203,4.911335,2.778575,-4.156865,3.101001,0.936637,1493.000000,55.000000,1.276185,0.000000,203.000000,93.000000,240.000000
13,14.000000,40.970577,190.682980,37.893738,190.700485,0.982251,0.531107,-0.847305,0.198708,0.938878,1127.781000,56.000000,1.290843,142.800000,47.092617,219.175839,32.667015,54.798990,4.911256,2.655534,-4.236524,3.121300,0.938878,1490.000000,56.000000,1.290843,0.000000,202.000000,93.000000,237.000000
13,15.000000,42.815467,189.660000,37.855571,192.440485,0.981493,0.513596,-0.858032,0.196713,0.924177,1125.510300,56.000000,1.301111,153.000000,49.213181,218.000000,32.634113,55.298990,4.907467,2.567980,-4.290161,3.089963,0.924177,1487.000000,56.000000,1.301111,0.000000,201.000000,95.000000,235.000000
13,16.000000,46.658571,189.309107,39.561006,219.261216,0.986821,0.472494,-0.881334,0.180429,0.908786,1229.205600,53.000000,1.324737,163.200000,53.630542,217.596675,34.104315,63.006097,4.934104,2.362470,-4.406669,2.834167,0.908786,1624.000000,53.000000,1.324737,0.000000,202.000000,111.000000,236.000000
13,17.000000,48.278810,189.053364,38.599267,231.503045,0.987607,0.472367,-0.881402,0.166733,0.882924,1170.167400,53.000000,1.324809,173.400000,55.492885,217.302717,33.275230,66.523864,4.938035,2.361834,-4.407011,2.619041,0.882924,1546.000000,53.000000,1.324809,0.000000,202.000000,119.000000,235.000000
13,18.000000,44.514372,189.574885,39.451232,200.121216,0.978199,0.530914,-0.847426,0.197137,0.899721,1222.393500,52.000000,1.290957,183.600000,51.165944,217.902167,34.009683,57.506097,4.890996,2.654568,-4.237130,3.096616,0.899721,1615.000000,52.000000,1.290957,0.000000,200.000000,99.000000,235.000000
13,19.000000,47.369195,187.645169,37.420287,199.910119,0.982749,0.501768,-0.865002,0.187186,0.914412,1099.775700,49.000000,1.307976,193.800000,54.447350,215.684102,32.258868,57.445436,4.913746,2.508840,-4.325011,2.940304,0.914412,1453.000000,49.000000,1.307976,1.000000,200.000000,101.000000,233.000000
13,20.000000,48.886167,188.312199,38.711456,188.661948,0.966112,0.512148,-0.858897,0.205190,0.900927,1176.979500,51.000000,1.301955,204.000000,56.190997,216.450804,33.371945,54.213203,4.830560,2.560738,-4.294487,3.223110,0.900927,1555.000000,51.000000,1.301955,1.000000,197.000000,93.000000,233.000000
13,21.000000,63.802539,183.707128,46.916150,280.357312,0.976120,0.491677,-0.870778,0.167344,0.725079,1728.759600,42.000000,1.313789,214.200000,73.336252,211.157618,40.444956,80.562446,4.880599,2.458386,-4.353888,2.628635,0.725079,2284.000000,42.000000,1.313789,2.000000,190.000000,137.000000,233.000000
13,22.000000,64.230857,185.135290,48.591170,295.301884,0.973121,0.490673,-0.871344,0.164547,0.709939,1854.405000,35.000000,1.314366,224.400000,73.828571,212.799184,41.888939,84.856863,4.865607,2.453363,-4.356720,2.584705,0.709939,2450.000000,35.000000,1.314366,1.000000,189.000000,138.000000,237.000000
13,23.000000,67.012829,183.891481,51.778907,291.044628,0.962743,0.506919,-0.861994,0.177907,0.705554,2105.695800,30.000000,1.304993,234.600000,77.026240,211.369518,44.636988,83.633514,4.813715,2.534593,-4.309970,2.794558,0.705554,2782.000000,30.000000,1.304993,4.000000,188.000000,141.000000,239.000000
13,24.000000,52.535911,188.308586,44.066833,249.634385,0.953115,0.515991,-0.856594,0.176525,0.690068,1525.153500,49.000000,1.299714,244.800000,60.386104,216.446650,37.988649,71.734019,4.765573,2.579956,-4.282970,2.772856,0.690068,2015.000000,49.000000,1.299714,0.000000,194.000000,104.000000,242.000000
13,25.000000,53.979562,185.073708,48.282778,266.375483,0.960449,0.695200,-0.718816,0.181258,0.644379,1830.941100,40.000000,1.186447,255.000000,62.045473,212.728400,41.623084,76.544679,4.802243,3.476001,-3.594081,2.847199,0.644379,2419.000000,40.000000,1.186447,0.000000,185.000000,108.000000,253.000000
13,26.000000,56.088013,183.847796,47.131339,279.636580,0.957883,0.522132,-0.852865,0.168545,0.584877,1744.654500,50.000000,1.296122,265.200000,64.468980,211.319306,40.630465,80.355339,4.789414,2.610660,-4.264324,2.647498,0.584877,2305.000000,50.000000,1.296122,0.000000,188.000000,135.000000,240.000000
13,27.000000,66.405611,177.926647,40.689832,165.321216,0.779253,0.062357,-0.998054,0.246126,0.892004,1300.354200,58.000000,1.539597,275.400000,76.328289,204.513388,35.077441,47.506097,3.896267,0.311787,-4.990269,3.866136,0.892004,1718.000000,58.000000,1.539597,47.000000,185.000000,106.000000,224.000000
13,28.000000,63.645280,178.700868,41.880321,175.251582,0.832550,0.190183,-0.981749,0.238973,0.870813,1377.558000,57.000000,1.475122,285.600000,73.155495,205.403297,36.103725,50.359650,4.162752,0.950914,-4.908744,3.753772,0.870813,1820.000000,57.000000,1.475122,40.000000,187.000000,106.000000,224.000000
13,29.000000,80.504739,175.867337,55.688732,293.818898,0.962199,0.156286,-0.987712,0.189534,0.797719,2435.704200,28.000000,1.492332,295.800000,92.534183,202.146364,48.007528,84.430718,4.810994,0.781430,-4.938559,2.977196,0.797719,3218.000000,28.000000,1.492332,20.000000,179.000000,161.000000,223.000000
13,30.000000,79.484883,177.353504,55.576133,282.658167,0.963772,0.087677,-0.996149,0.196620,0.831604,2425.864500,31.000000,1.526901,306.000000,91.361934,203.854602,47.910460,81.223611,4.818861,0.438386,-4.980745,3.088493,0.831604,3205.000000,31.000000,1.526901,33.000000,184.000000,162.000000,226.000000
13,31.000000,78.663251,176.995150,57.047924,291.445606,0.968890,0.113405,-0.993549,0.195741,0.817478,2556.051300,25.000000,1.513972,316.200000,90.417530,203.442701,49.179245,83.748737,4.844449,0.567025,-4.967744,3.074696,0.817478,3377.000000,25.000000,1.513972,29.000000,183.000000,166.000000,227.000000
13,32.000000,72.947729,177.545051,58.991312,317.494385,0.967336,0.135369,-0.990795,0.185803,0.703624,2733.165900,45.000000,1.502904,326.400000,83.847965,204.074772,50.854579,91.234019,4.836682,0.676843,-4.953977,2.918582,0.703624,3611.000000,45.000000,1.502904,24.000000,183.000000,165.000000,236.000000
13,33.000000,70.539750,176.156860,59.850887,340.536580,0.977384,0.083053,-0.996545,0.175755,0.726970,2813.397300,31.000000,1.529222,336.600000,81.080172,202.479150,51.595592,97.855339,4.886920,0.415265,-4.982726,2.760748,0.726970,3717.000000,31.000000,1.529222,17.000000,183.000000,173.000000,232.000000
13,34.000000,66.661744,174.896164,61.752897,324.629264,0.978631,0.114234,-0.993454,0.190226,0.775426,2995.053300,13.000000,1.513554,346.800000,76.622694,201.030073,53.235256,93.284271,4.893156,0.571169,-4.967269,2.988062,0.775426,3957.000000,13.000000,1.513554,9.000000,182.000000,168.000000,228.000000
13,35.000000,56.662674,173.547342,54.693431,255.229753,0.973176,0.068488,-0.997652,0.214291,0.850411,2349.417600,27.000000,1.536525,357.000000,65.129510,199.479704,47.149509,73.341883,4.865879,0.342442,-4.988260,3.366075,0.850411,3104.000000,27.000000,1.536525,7.000000,182.000000,128.000000,217.000000
13,36.000000,85.682604,173.555421,38.574292,148.096095,0.904310,0.219196,-0.975681,0.260468,0.960199,1168.653600,59.000000,1.460301,367.200000,98.485751,199.488990,33.253700,42.556349,4.521550,1.095982,-4.878404,4.091422,0.960199,1544.000000,59.000000,1.460301,62.000000,182.000000,129.000000,215.000000
16,0.000000,93.291955,305.243842,57.123892,276.614993,0.943106,-0.935553,0.353185,0.206510,0.810048,2562.863400,45.000000,-0.604911,0.000000,107.232132,350.854991,49.244734,79.487067,4.715530,-4.677767,1.765927,3.243859,0.810048,3386.000000,45.000000,-0.604911,66.000000,312.000000,153.000000,419.000000
16,1.000000,91.969504,304.528692,57.969598,283.698651,0.939203,-0.949569,0.313557,0.204335,0.805870,2639.310300,38.000000,-0.625930,10.200000,105.712073,350.032980,49.973791,81.522601,4.696013,-4.747847,1.567785,3.209689,0.805870,3487.000000,38.000000,-0.625930,60.000000,311.000000,153.000000,421.000000
16,2.000000,91.028029,302.360412,56.641039,274.874993,0.938656,-0.945576,0.325400,0.206061,0.818137,2519.720100,37.000000,-0.619681,20.400000,104.629919,347.540703,48.828482,78.987067,4.693281,-4.727882,1.627002,3.236800,0.818137,3329.000000,37.000000,-0.619681,62.000000,311.000000,150.000000,418.000000
