time,avg_area,avg_perimeter,avg_angle,avg_circularity,avg_segment_length,total_path_length,avg_orientation,euclidean_distance,avg_speed,avg_velocity,avg_directedness,avg_turn_angle,avg_direction_autocorrelation
0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
10,,,,,5.117587313637673,5.117587313637673,,5.117587313637673,3.0705523881826045,0.5204326081665429,-0.13497250600885616,-8.2655387993855,-0.08523853804434187
20,,,,,4.7253222433952455,9.84290955703292,,7.894002711814518,2.835193346037147,0.8027799367946967,-0.05299566408577638,-3.6300049871478213,0.00949525200877996
30,,,,,3.7841730046335385,13.627082561666455,,10.049944654385216,2.270503802780123,1.0220282699374796,0.08388663464542356,-12.280825015284448,-0.01769939963456865
40,,,,,3.5000657916780895,17.12714835334455,,11.223824889911272,2.1000394750068545,1.141405921007926,0.15633197416301947,-11.288118127243575,0.0018901302551278028
50,,,,,3.771839751696137,20.89898810504068,,12.976721349046855,2.263103851017682,1.3196665778691716,0.10318289378136188,-12.994680217414821,0.09498073556644894
60,,,,,2.3432149445302985,23.24220304957098,,13.86809211922038,1.405928966718179,1.4103144528020726,0.08365568850288847,-1.005896066140111,-0.09732492303487837
70,,,,,3.531265638624871,26.773468688195848,,15.806146047494547,2.118759383174922,1.6074046827960555,0.05940823201975813,-2.957288442022684,0.029660088166863965
80,,,,,2.7349292746640215,29.50839796285987,,17.505459797147818,1.6409575647984134,1.780216250557405,0.06992041696907703,-2.907484331223756,0.0028302221257054424
90,,,,,2.285365476699479,31.793763439559356,,18.345119995333967,1.3712192860196877,1.8656054232543016,0.0852629738972981,-5.888881254617341,-0.0040316150619064735
100,,,,,3.0549535786856272,34.84871701824498,,19.664882499091128,1.832972147211376,1.999818559229606,0.08119637828420058,-7.225860397363573,0.09112835795722429
110,,,,,3.2245020577551373,38.073219076000115,,21.662716027338046,1.934701234653083,2.20298807057675,0.08376601164251377,-5.117830190952184,-0.011898348559841192
120,,,,,3.322767854746074,41.39598693074619,,23.424422601057604,1.9936607128476445,2.3821446712939935,0.11151876204129425,-8.334868545872622,-0.016327159179799388
130,,,,,2.4615493549674614,43.85753628571365,,24.38422568441628,1.476929612980477,2.4797517645169096,0.09333280956504467,-6.528266276046379,0.058731191515334465
140,,,,,2.360033209571165,46.21756949528481,,25.283131973522284,1.4160199257426989,2.5711659634090456,0.08411371098222686,-8.274628958666979,0.09120419849547995
150,,,,,3.4358638557610544,49.653433351045855,,27.166970354343373,2.0615183134566317,2.762742747899326,0.044827879929786166,-4.162730763458462,-0.007766693384286461
160,,,,,2.712194084070268,52.365627435116146,,28.48944682420371,1.6273164504421616,2.897231880427496,0.0447014621611781,-3.3975353980430194,0.09476285138860045
170,,,,,3.4612589567075345,55.82688639182366,,29.53611276485451,2.07675537402452,3.0036724845614757,0.09630858730481419,-5.61341022555486,-0.04230465062338471
180,,,,,3.5099413722210486,59.33682776404473,,30.19816790186163,2.10596482333263,3.071000125613047,0.11337561792659127,-2.5351911460415337,-0.05737405089419779
190,,,,,3.0596168558028825,62.39644461984759,,31.474422757426087,1.8357701134817297,3.2007887549924834,0.1145802435638918,5.147528399995207,-0.004799133276131685
200,,,,,3.0289797823603823,65.42542440220798,,32.42955612111684,1.81738786941623,3.297920961469509,0.0963213315115918,-1.874252193572049,0.007700696085815164
210,,,,,3.4758510469988426,68.90127544920684,,34.40056873385537,2.085510628199305,3.498362922086987,0.08554778624886693,-3.9325310128609785,0.10120003461685263
220,,,,,2.3603117341401174,71.26158718334692,,35.30945476183149,1.4161870404840706,3.590792009677778,0.07831836904805284,-13.126495870325632,0.0564341689533714
230,,,,,2.3208065306794654,73.58239371402642,,35.57314555431802,1.3924839184076794,3.6176080224730187,0.10055054373842874,-8.553601252832982,-0.13071096324001968
240,,,,,2.5775803958594636,76.15997410988588,,35.605383769847045,1.5465482375156783,3.6208864850691906,0.0943719095275485,-7.468496395373262,-0.05707415760897349
250,,,,,2.7045829158175967,78.86455702570348,,36.27608664754093,1.6227497494905576,3.6890935573770434,0.08293338102924878,6.8084543817259915,-0.13295905848693312
260,,,,,3.0254220119372306,81.88997903764071,,37.09828429425025,1.8152532071623384,3.7727068773813808,0.08491475365555048,-6.7431205107453,0.10974449757106876
270,,,,,3.5900784631827487,85.48005750082346,,38.406981387625436,2.154047077909648,3.9057947173856373,0.09247936419682165,-12.80209778957313,-0.006609119664296755
280,,,,,2.6395448247693047,88.11960232559277,,39.06405354402114,1.5837268948615828,3.9726156146462177,0.08864937693050987,-4.2236644123892715,-0.04376201503569428
290,,,,,2.619954124615968,90.73955645020872,,39.94755445281469,1.5719724747695805,4.062463164693019,0.08940343516714395,-2.5124533180067825,-0.10711264176653101
300,,,,,2.819913156402894,93.55946960661161,,40.34676264245582,1.691947893841736,4.103060607707372,0.08367540544016032,11.235708848895756,0.05985195111147966
310,,,,,3.067601868349169,96.62707147496076,,40.88442415961592,1.8405611210095012,4.157738050130432,0.06998532260285034,-3.831039555542636,0.06567597377486782
320,,,,,2.2715398964431257,98.89861137140392,,41.39768737006717,1.3629239378658755,4.209934308820389,0.07198659110864598,-4.0641667237551955,-0.012157456217908452
330,,,,,2.685940465962363,101.58455183736628,,42.01645267354183,1.6115642795774185,4.272859593919508,0.07658658160873469,-12.484620609013847,-0.016689132549203126
340,,,,,2.7876991837166583,104.37225102108295,,42.90649270464117,1.6726195102299952,4.363372139455033,0.07618351395089235,-6.586105059098288,-0.0063058184242480685
350,,,,,3.3388931723600077,107.71114419344298,,43.92568784813625,2.0033359034160045,4.467019103200296,0.08047796162990936,-15.283011922718591,0.03442422757169668
360,,,,,3.3520583427950736,111.06320253623797,,45.035099101379096,2.0112350056770443,4.579840586580925,0.07161545450135269,0.634699427150693,-0.04863429405767265
370,,,,,2.6503465426986166,113.71354907893662,,45.63783155216217,1.5902079256191692,4.641135412084288,0.08139716516393626,5.812129351596126,-0.05866741220210577
380,,,,,3.3588971188783887,117.07244619781501,,46.69506451698377,2.015338271327033,4.748650628845807,0.06762314238299989,-14.378282189412474,-0.023129786417219692
390,,,,,3.31424156616226,120.3866877639773,,47.20996137914325,1.9885449396973567,4.801013021607788,0.07183444598378284,-0.9001191257915557,0.06607640933770005
400,,,,,3.220942853180262,123.60763061715751,,48.045185594335955,1.9325657119081574,4.8859510773900965,0.061541783518596294,-2.795016593561142,-0.1214553049154883
410,,,,,3.792856319294757,127.40048693645228,,48.71081664625576,2.275713791576853,4.95364237080567,0.0692460925420322,0.34381477793106646,-0.0037648074588575867
420,,,,,4.131591954343585,131.5320788907959,,50.27447882533339,2.478955172606151,5.112658863593226,0.07775909122330649,-9.780103205895058,0.08471430775033209
430,,,,,4.0575972942672145,135.58967618506313,,50.78846465686655,2.4345583765603287,5.164928609172869,0.06652471861423385,-5.898614368445545,0.09789863382019336
440,,,,,3.3983595229714414,138.98803570803454,,51.4207177750369,2.0390157137828644,5.22922553644443,0.06439828966551028,-11.354835439490408,-0.060553339097143666
450,,,,,3.4569799016315876,142.44501560966614,,51.75152076567403,2.074187940978953,5.262866518543121,0.06765682249527902,-10.832247117804382,0.04796932069199276
460,,,,,3.1354477898639455,145.58046339953006,,52.069834415783994,1.8812686739183668,5.295237398215321,0.07030950477481673,-4.3873211859463375,0.051924115641393515
470,,,,,3.2072919155433914,148.78775531507344,,53.005409947244424,1.9243751493260344,5.390380672601127,0.06964936480889614,-4.661917602575803,-0.0274598784163362
480,,,,,2.831184954465582,151.61894026953902,,53.429585038494565,1.698710972679349,5.433517122558769,0.08791189531089906,-10.793520253721171,-0.02560171528046732
490,,,,,2.8213550860501355,154.44029535558917,,53.342368503283986,1.6928130516300806,5.424647644401761,0.0927919463083951,-14.682384397394381,-0.004011629243854581
500,,,,,2.3507202545156,156.79101561010478,,54.16583278413032,1.41043215270936,5.508389774657321,0.07842446383417515,-8.546265356509611,0.016859885468173526
510,,,,,3.1140105511565035,159.9050261612613,,54.77627091281236,1.8684063306939018,5.570468228421595,0.07872636539589818,-5.04061447792142,-0.0160163379336935
520,,,,,3.2332646331959167,163.13829079445722,,54.702951326640694,1.93995877991755,5.563011999319392,0.08339896932399184,-16.51143332881757,0.06886781368216027
530,,,,,3.5025307495335265,166.64082154399068,,55.15192024862914,2.101518449720116,5.608669855792794,0.1115275700971451,-3.190699419653008,-0.020845586050125268
540,,,,,3.047332200664718,169.68815374465544,,55.77459163657847,1.8283993203988305,5.671992369821539,0.10908140762605512,-8.138675557198049,-0.004870912440105722
550,,,,,4.012881524298957,173.7010352689544,,56.37653074543673,2.4077289145793745,5.733206516485091,0.1186183956771957,-12.494441073876494,0.042039602149080646
560,,,,,3.003810463605737,176.70484573256016,,56.660084467847874,1.8022862781634421,5.762042488255716,0.10778375916123739,-0.08152144913954348,-0.02143229558624746
570,,,,,2.4385127443830266,179.14335847694318,,56.80998424436333,1.4631076466298163,5.777286533325084,0.11995893456185702,-8.926798201092453,0.0387778694601388
