cell_id,time,x_pos_microns,y_pos_microns,x_pos_corr,y_pos_corr,area,perimeter,angle,circularity,segment_length,cumulative_path_length,orientation,euclidean_distance,speed,directedness,turn_angle,direction_autocorrelation
1,0.0,29.78630257,849.1046752999998,0.0,0.0,263.8444214,681.2650757,466.27725219999996,856.8226929,0.0,0.0,-0.8428799412463949,0.0,0.0,0.0,0.0,0.0
1,10.0,26.82329178,847.3867187999999,-2.9630107899999985,-1.7179564999999002,262.5575256,678.6968383999999,467.6175537,847.4568481000001,3.4250266389545527,3.4250266389545527,-0.8167915419816685,3.4250266389545527,2.0550159833727317,-0.8651059107979437,30.10519891917609,0.25714695201125076
1,20.0,28.2148838,844.3175659,-1.571418770000001,-4.787109399999849,262.5269165,679.6469116000001,472.84552,844.9380492999999,3.3699002765224035,6.794926915476957,-0.6985271979945514,5.038429652012146,2.021940165913442,-0.31188661518226013,-65.6098705302605,0.10332176298230293
1,30.0,29.451801300000003,843.2633057,-0.33450126999999696,-5.84136959999978,264.8796387,679.2105713,477.32257080000005,844.3733520999999,1.625247510722645,8.420174426199601,-0.5786387782487845,5.850939232587637,0.975148506433587,-0.05717052539820353,-40.44190524350014,0.999379697007437
1,40.0,32.21674347,843.9329223999999,2.430440899999997,-5.171752899999888,266.7533264,678.8209228999999,478.0248413,844.4935912999999,2.8448711268461744,11.265045553045775,-0.5584738141662509,5.714374071326627,1.7069226761077048,0.4253205809881038,13.61383566002315,-0.7968905339947405
1,50.0,34.50754929,843.4829712000001,4.72124672,-5.621704099999761,263.1587524,676.1328735000001,482.8425598,841.8249512,2.3345764899285717,13.599622042974346,-0.4117510470681593,7.341234744854906,1.400745893957143,0.6431134385545809,-11.112353844544433,0.918489882455679
1,60.0,37.67041397,843.6820679,7.884111399999998,-5.422607399999833,262.44534300000004,674.765625,486.29400630000004,840.6031493999999,3.1691248760410744,16.76874691901542,-0.29924043148834367,9.56890190053921,1.9014749256246448,0.8239306329972645,3.601914816460162,-0.5455973353853345
1,70.0,39.49636841,845.4812012,9.710065840000002,-3.6234740999998394,261.81744380000004,673.7040405,488.0795288,841.4711913999998,2.5633942826113576,19.33214120162678,-0.2392273494455937,10.364118060428712,1.5380365695668146,0.9368926312287054,44.57609023733936,-0.9911059715107462
1,80.0,42.11576843,846.7577515,12.329465860000003,-2.346923799999786,260.5507813,674.1121216,490.101593,842.4478149,2.9139041050120764,22.246045306638855,-0.17015470412411343,12.550847768812712,1.7483424630072457,0.9823611987898685,25.982036351430434,0.9675365375664817
1,90.0,41.31334686,847.8604126,11.527044290000003,-1.2442626999998083,258.6648865,677.3331909,488.7335205,842.5145874,1.3637235340986182,23.609768840737473,-0.2170011856072719,11.594004473443698,0.8182341204591709,0.994224585336579,-53.95610547521278,-0.17161705231954053
1,100.0,37.88816452,848.4320068,8.101861949999996,-0.6726684999998724,258.303009,678.2660522000001,489.4470215,844.4680176,3.4725486305768976,27.082317471314372,-0.19262398976077352,8.129738616201005,2.0835291783461387,0.9965710255252911,-9.474210816791562,0.8777754556663213
1,110.0,35.77853775,847.1262207000001,5.992235179999998,-1.9784545999997363,258.4416809,679.3482666,493.007782,845.5578613,2.4810486588645295,29.563366130178903,-0.06948548983781748,6.310401338796901,1.4886291953187176,0.9495806777231759,31.75607668414975,-0.925067516382792
1,120.0,36.28374863,847.6776123,6.497446059999998,-1.4270629999998619,257.8269958,680.3050537,494.83184810000006,848.4571533,0.7478440544798065,30.31121018465871,-0.0058695748934331085,6.652316446815958,0.4487064326878839,0.9767193295667576,47.50262277758822,-0.9992557751187268
1,130.0,36.29872513,846.673645,6.512422560000001,-2.431030299999861,256.5226135,678.6085815,494.10501100000005,847.3464355000001,1.0040789983968088,31.31528918305552,-0.031235928011791595,6.951370794276074,0.6024473990380852,0.9368544352953357,-89.14536399628467,-0.01129341720652583
1,140.0,35.03930283,847.1863402999999,5.253000259999997,-1.9183349999999564,256.55108640000003,680.9276123,493.59603880000003,847.6735229000001,1.3597797617185268,32.67506894477405,-0.0489878762151131,5.592318025987512,0.815867857031116,0.9393243080220571,-22.150632716275414,-0.5222700876754595
1,150.0,33.49908829,846.0234375,3.712785720000003,-3.081237799999826,256.68188480000003,680.6381836,494.79360959999997,849.1677856000001,1.9299232501513965,34.604992194925444,-0.007204321727475006,4.824811310588602,1.157953950090838,0.7695193616902424,37.05377176427661,-0.8842755797984118
1,160.0,34.35546494,846.1068726,4.569162369999997,-2.997802699999852,256.9762268,681.6495361000001,495.390564,849.0529175,0.860431509521367,35.46542370444681,0.01363283315778136,5.464802447623372,0.5162589057128202,0.8361075105262248,5.564652969197008,0.9973226421591533
1,170.0,36.19011688,845.4248656999999,6.403814309999998,-3.679809599999885,255.84149169999998,680.7423096,491.6578674,845.4525757000001,1.9573147811717513,37.42273848561857,-0.11639798414006079,7.385786106381098,1.1743888687030508,0.8670457305102965,-20.391932495204095,0.6794054763457187
1,180.0,37.7074852,843.2011719000001,7.921182630000001,-5.9035033999997495,254.0151978,681.7630615,491.5636597,841.8410034,2.692066257486518,40.11480474310508,-0.11966346511329147,9.879093412435289,1.6152397544919106,0.8018127068248214,-55.69178468309198,-0.736893437840026
1,190.0,35.30698776,842.4484863,5.520685189999998,-6.656188999999813,252.9763336,681.769043,490.17422489999996,843.0137938999999,2.5157351951058002,42.63053993821088,-0.1676558001614406,8.647705879064333,1.5094411170634803,0.6383988155014966,17.40902567167787,-0.6643449021858525
