cell_id,avg_area,avg_perimeter,avg_angle,avg_circularity,avg_segment_length,total_path_length,avg_orientation,euclidean_distance,avg_speed,avg_velocity,avg_directedness,avg_turn_angle,avg_direction_autocorrelation
20,0.0389999993,0.0389999993,0.0389999993,0.0389999993,2.9761601577757095,175.59344930876682,0.9999990075160704,46.83580612725051,1.7856960946654252,4.762963334974628,0.5998520801917416,-18.473113564582356,0.035269518115477363
21,0.04081666541666666,0.042633331983333335,0.042633331983333335,0.042633331983333335,3.651267050758495,215.42475599475117,0.9999988339654674,77.59221424250828,2.190760230455097,7.8907336517805025,0.9380249951363548,-2.5280605516457686,0.08235684071824474
22,0.0389999993,0.0389999993,0.0389999993,0.04081666541666666,3.318378250862373,195.78431680088005,0.9999990075160704,81.50579885081511,1.9910269505174238,8.288725306862553,0.6616421946521404,-2.172805838622442,0.05324261759710097
23,0.04081666541666666,0.042633331983333335,0.042633331983333335,0.0389999993,2.6355402411860873,155.49687422997914,0.9999988339654674,50.34339884128187,1.5813241447116524,5.119667678774427,0.7752783314547446,-12.63128931253975,-0.06219180750829831
24,0.04081666541666666,0.04081666541666666,0.042633331983333335,0.042633331983333335,2.743534746386062,161.8685500367777,0.9999988339654674,33.18136194764565,1.6461208478316371,3.3743757912859977,0.6938448372195932,-8.628612937188988,-0.1511131616642229
25,0.0389999993,0.0389999993,95.26003506315001,47.51848112276668,1.4719036714162959,86.84231661356144,-0.05593401069692129,19.076602875203648,0.8831422028497777,1.9399935127325743,-0.528165642349633,16.767068808894656,0.13954417462156285
26,58.13707941915,117.46419831228332,108.03048706050001,40.51856502493333,2.553917160093482,150.68111244551545,-0.247165868951933,49.94518635319136,1.532350296056089,5.079171493544884,0.9633844682056154,-19.139708975812404,-0.10205543546155937
27,49.72058382961667,46.8966552403,26.342428643033326,92.19570329596667,1.9449456267182752,114.7517919763782,0.5437710273464111,21.279967272499054,1.166967376030965,2.1640644683897343,-0.08826738241297348,-0.09768669420967202,-0.052942694409089344
28,167.84035691473335,70.4777332689,64.63000445745,86.58498536618332,1.8310719051735755,108.03324240524096,0.09671225012428453,11.716081947635695,1.0986431431041455,1.1914659607765112,0.5563776175702829,-12.269047714991956,-0.04841037432036265
29,88.07816947676666,165.55389768133332,86.98743802891666,66.67574783723333,1.1067540364251027,65.29848814908108,-0.014215606645185456,15.060743105719613,0.6640524218550617,1.5316009938019945,0.7800685925393785,-14.042901789548903,0.14842676106127864
30,80.41490789835,152.06106510223339,101.97558561830002,53.90362587621666,3.5284817755900306,208.18042475981179,-0.048418850790916526,54.6527052336524,2.1170890653540186,5.557902227151091,-0.12323128918307169,9.82873667033475,0.09661812201944169
31,142.25723853478334,43.99708044088334,46.443248702366674,18.02645687065,2.970462124059351,175.25726531950173,0.16132193334295417,14.416416474570463,1.7822772744356108,1.4660762516512333,-0.5224775210567119,15.304204228601794,0.10435575607224143
32,26.55247573073333,-14.521218910416662,20.450620470283337,7.887067129633335,5.747900783677975,339.1261462370006,-0.238723205306048,49.88299989158194,3.448740470206785,5.0728474466015525,0.40163290634499893,-8.425665447656263,-0.06492184564935476
33,32.320740851783334,1.5960598864666635,28.564587421,21.308870666,3.361183770095025,198.30984243560647,-0.09439831004198594,77.97537484149704,2.0167102620570145,7.9296991364234275,-0.8431829661431336,6.1644977366313585,0.05020396960916097
34,15.209527521333332,33.22955156943333,-34.89404541203334,-0.059920639833333664,5.630236231668933,332.183937668467,-0.4983715844115272,131.1561592885103,3.3781417390013595,13.337914503916302,0.8653107278985588,-8.690411685772702,0.12290398379967356
35,-10.823823387366668,7.932512765283333,35.7669433438,6.1983175277,3.3497255389113185,197.63380679576775,-0.05697636992767348,32.66132745963301,2.009835323346791,3.321490928098272,0.9953638497935368,6.311008216094615,-0.12182953688093827
36,2.9530548424666656,15.811306548433333,7.814305955983333,41.25447346691667,4.1217700216625826,243.18443127809246,0.49092598886445465,77.82354330920599,2.4730620129975494,7.914258641614167,-0.6678177704370526,-28.01008204693841,-0.08634065287567635
37,17.535448472149998,43.319442776200006,-14.636230491333333,-19.30140817201666,2.348577107488235,138.5660493418059,-0.19207411538381194,53.959424920450274,1.4091462644929413,5.48739914445257,0.1473123323914407,-22.915529018568307,0.06916180030376437
38,882.0066818350001,179.63077274666665,585.69015764,320.4732958483334,1.7972620039552762,106.03845823336131,-0.017867719460184697,33.493266122216916,1.0783572023731656,3.406094859886466,0.13616272702590976,-9.933741007300908,0.1547914500112062
39,657.4225920650002,862.4838141199999,1120.9327837833332,713.3965365250001,4.175449691492535,246.3515317980596,0.13906384485909287,49.39438183728863,2.5052698148955206,5.023157474978504,0.4377063032403883,-21.399420739631303,-0.08677045341571774
40,827.1950234750001,1014.7972713666667,907.6308456533334,697.5315883850001,2.6612168061423636,157.01179156239942,0.3748531614962571,20.17342672545767,1.5967300836854186,2.0515349212329834,-0.655669747384287,-10.891031837434078,-0.10775668305812812
41,642.303313945,835.1237507233334,898.7789922716667,631.3741432250001,6.417786899768911,378.6494270863658,0.9722480127583313,188.6698157827536,3.850672139861347,19.186760927059687,0.10469215165033822,-4.809684902895726,0.04075187771337656
42,895.7068174333334,888.63034684,751.4026417166666,970.9678870366666,2.6514997793468393,156.4384869814635,0.44172400419122454,81.40149185880612,1.5908998676081036,8.278117816149775,-0.9896058706112123,3.451541902282258,-0.10231780100787959
43,860.5274140800001,845.4957948516666,824.4038645816668,942.7306959133334,2.3073167038372437,136.13168552639735,-0.7387524238032509,3.1609073577013165,1.3843900223023462,0.3214482058679305,-0.377172939170994,7.688054811165002,-0.11247082447652058
44,,,,,3.2570925317153794,192.1684593712074,,36.89444363047516,1.9542555190292275,3.751977318353406,0.5055184850446274,-6.7731950645687755,0.027614264527418223
45,,,,,3.3839957566252066,199.65574964088725,,77.88007037898225,2.0303974539751235,7.920007157184635,-0.7419417603342577,-9.678899486776977,-0.07675358283944152
46,,,,,3.881397662088626,229.00246206322896,,87.23976955750165,2.328838597253176,8.87184097194932,-0.7659212849089367,-3.913643661234374,0.042529933842451545
47,,,,,2.4198179063985217,142.76925647751278,,38.042133158519746,1.4518907438391133,3.8686915076460755,0.4030556822836588,-21.5596683368676,-0.04245704032200806
48,,,,,5.477093856402522,323.148537527749,,127.26441103367891,3.2862563138415144,12.942143494950397,-0.12396902994789277,-21.04738033208173,0.15011081145182917
49,,,,,2.4540987612850036,144.79182691581525,,66.29345357803636,1.4724592567710026,6.741707143529121,0.9734557238194171,-2.2681746061777908,0.08706308337254581
50,,,,,3.1883236859588346,188.11109747157124,,31.852580700155393,1.912994211575301,3.2392454949310565,0.4701881489146676,-12.152725797540041,0.13106483877163846
51,,,,,2.7403628518457315,161.6814082588981,,20.212166450110526,1.644217711107439,2.055474554248528,0.7179448589987831,4.625432834654085,-0.030810612293916476
52,,,,,1.6385180655798008,96.67256586920823,,22.79715557781717,0.9831108393478806,2.31835480452378,0.20438277184114934,1.0576117325936172,-0.010721434641899544
53,,,,,4.381864297504971,258.5299935527933,,136.23613237228918,2.6291185785029834,13.854521936165,0.8325253650777401,10.023712966005737,0.008938781569049486
54,,,,,2.8389261910699792,167.4966452731288,,18.65594563171795,1.703355714641987,1.8972148100052153,-0.8754061741940785,-5.772392040663418,0.008037333469060349
55,,,,,3.7209565142629986,219.53643434151692,,46.31797691338033,2.2325739085577996,4.710302736953931,-0.937230332306637,-15.694074198209021,-0.1414910661428047
56,,,,,7.021036546989736,414.2411562723945,,163.36586743364276,4.212621928193842,16.613478044099264,0.8149570024482311,1.7624613938907385,0.09775604126540295
57,,,,19623.915208333336,3.8771979406543866,228.7546784986088,,66.85341378347032,2.3263187643926315,6.798652249166472,-0.1871945868367385,-1.7270973838114179,-0.07583489178808417
58,,,,,2.735380453231299,161.38744674064665,,102.17028868650263,1.6412282719387792,10.390198849474842,0.1263723280708713,-0.2526294824428766,0.10588458752796091
59,22091.143166666676,,,,5.267405315786911,310.77691363142776,,137.57893227498792,3.160443189472146,13.991077858473346,0.4307453102658961,-24.449304358715867,-0.226616760919024
60,,23878.505125000007,,,2.3706175119376245,139.86643320431986,,24.475890552566355,1.4223705071625745,2.489073615515222,0.47767205115439476,-19.474595610875074,-0.009058652507732481
61,,,,,2.2262027501145116,131.34596225675617,,58.54503053541021,1.3357216500687075,5.953731918855276,0.5930391210613889,-32.62759719349275,0.02513083386144245
62,,,,,3.76703519396498,222.25507644393377,,35.803003804306314,2.260221116378988,3.6409834377260655,-0.5125089066542887,-19.894947329694645,0.07376058028269601
63,8505.550627883333,,,,2.640930029242453,155.8148717253048,,49.835516549612336,1.5845580175454717,5.068018632163966,0.0053662588191575634,4.903646884525433,-0.04698560634144001
64,,,,,5.571538454542971,328.7207688180353,,105.34167473311547,3.3429230727257826,10.712712684723606,-0.6596898411522987,-10.65782058172999,-0.02630416653519275
65,6287.254021150001,5460.208637400001,,,2.7604775584524988,162.8681759486974,,101.1429611096535,1.6562865350714993,10.28572485860883,0.9410146339707816,2.3869530907156853,-0.06337399806390458
66,,,8165.938142366666,,2.850202286686333,168.16193491449368,-0.04299760971035509,59.6413551279937,1.7101213720117991,6.065222555389189,-0.6179459682140558,38.328662369829445,0.21070945118299142
67,,,,,2.4180543896894453,142.66520899167728,,24.41769343154201,1.4508326338136674,2.483155264224611,-0.9230753938837647,-1.6902239209995271,-0.03893535963662537
68,11550.366666666667,,,,3.1721012493509293,187.15397371170482,,53.64989446072868,1.9032607496105576,5.455921470582577,0.8679932841214335,1.5731673860070872,0.07868606239372443
69,,7307.016666666666,,,3.1556277283864813,186.18203597480237,,26.63877528069487,1.8933766370318885,2.7090279946469358,-0.8415053010061344,-26.757247208120205,-0.09989683928453381
70,,,,,6.374277491542204,376.08237200099,,110.4253594151032,3.8245664949253224,11.229697567637613,0.031114889138949022,-27.777253464257946,0.04517357781912839
71,9198.516666666666,10284.0,10946.716666666667,,3.8991260800676457,230.04843872399118,-0.1456147651146053,70.53175380065976,2.3394756480405876,7.172720725490822,0.4238912279618074,-0.76722634097691,-0.004689390356808245
72,,,,9756.683333333332,2.2932513482069172,135.30182954420812,,26.237853855116473,1.3759508089241506,2.668256324249133,-0.04169592721160046,-0.19838077568237572,0.1530758364469449
73,,,,,2.575786504957381,151.9714037924855,,73.31488376737342,1.5454719029744288,7.4557508915972965,0.5534838664172119,13.424444117299542,-0.10259696182894894
74,38113.1,38993.666666666664,,,4.738305977838056,279.56005269244537,,120.36816593184282,2.8429835867028332,12.240830433746726,0.9352426474984485,-6.357087299631598,-0.048292090130165034
75,,,46545.8,,1.6451975551242344,97.06665575232981,-0.004385341158966229,14.528355166916315,0.9871185330745404,1.477459847483015,0.017108908990585116,2.2743150042283338,-0.12070572482339181
76,,,,,2.9638552574154704,174.86746018751276,,31.169088465155923,1.7783131544492823,3.169737810015856,0.7961406426949046,3.710265265584655,0.08571472444726878
77,38144.61666666667,42189.666666666664,46475.78333333333,40523.816666666666,2.8116459624779897,165.88711178620142,-0.06503093828824821,10.041883563278255,1.6869875774867933,1.0212084979605005,-0.7623733263537354,0.6901118739911447,-0.032592003420407814
78,,,,,2.5361317584446224,149.63177374823272,,43.62502170212233,1.5216790550667734,4.4364428849615924,-0.8756332892280598,0.02984862965852591,0.08161272265832623
79,,,,,2.4214984859645656,142.86841067190934,,26.311357750983433,1.4528990915787399,2.6757312967101794,-0.22241924780917613,-21.55786786680944,-0.20112127707294084
80,8911348.6,8546849.2,8739359.75,,4.051945924629026,239.0648095531125,0.012022983054331027,34.205182030837655,2.4311675547774154,3.478493087881795,0.895589437639947,-36.79228919569086,0.1198965234815552
81,,,,9341018.016666668,2.0651658918461333,121.84478761892187,,47.91398670388807,1.2390995351076801,4.872608817344549,0.02227483217948178,11.470576594555563,0.16580568309329377
82,,,,,1.8618088966793513,109.84672490408175,,25.396658192874206,1.1170853380076107,2.582711002665173,0.4264295198923212,-19.358067623768157,-0.11650209833179521
83,,8623619.116666667,8958975.2,9057421.916666666,4.846985309199458,285.97213324276805,0.18676190788035593,67.18709629805963,2.9081911855196747,6.832586064209454,-0.341890677281304,-18.12142984098724,-0.08556123232203769
84,,,,,1.728670918537141,101.99158419369134,,34.37493209642564,1.0372025511222847,3.4957558064161662,-0.5968347151436804,-7.997066054835292,-0.03414494580004964
85,,,,,1.7575133804749896,103.69328944802437,,44.65471368774808,1.054508028284994,4.54115732417777,-0.04896162244085445,12.001415452218534,0.11449529966366308
86,10.335474014833334,0.17046413756666676,53.90161628225,11.830875819049998,2.136763348249026,126.06903754669257,0.248113944987354,6.536227626632628,1.2820580089494154,0.6647011145728096,0.7498531989740302,-15.69124314506119,-0.0813749614086532
