Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,6,21,295.8189087,134.960556,1.72726454,0.108999997,15.84646405,134.5870867,325.1510086,1.230133057,-1.212524414,20332.7225,7149.617397,8469,54379,8133089
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,7,21,305.7178955,198.1708527,0.804678762,0.108999997,7.382374144,73.31830071,364.3283114,0.770812988,0.230987549,22204.7575,9482.658534,9542,47000,8881903
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,8,21,225.978714,537.6535645,2.545327719,0.108999997,23.35163101,105.294099,583.2132839,2.455184937,-0.671386719,22397.8425,7764.935002,7836,46271,8959137
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,9,21,230.1013184,539.0261841,1.156401266,0.108999997,10.60918618,69.88441109,586.0851848,1.085861206,0.397705078,23409.385,8791.046574,8570,46394,9363754
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,10,21,307.8227234,578.0393677,2.860333677,0.108999997,26.241594,133.5998964,654.8926169,2.071380615,-1.97253418,26418.585,10897.1264,8523,56021,10567434
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,11,21,308.5126953,587.4265137,2.007314726,0.108999997,18.41573187,116.0968952,663.51337,1.80267334,-0.882995605,22438.7975,10557.81936,8625,56021,8975519
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,12,21,308.6292725,584.8372192,2.54712595,0.108999997,23.36812855,126.7375157,661.2764935,2.041229248,-1.52355957,22953.7625,11069.66593,8625,56021,9181505
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,13,21,310.9689026,572.5796509,2.7919875,0.108999997,25.61456484,146.1045741,651.5743357,1.557037354,-2.317504883,26929.69,12058.19231,8523,65535,10771876
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,14,21,366.7722168,508.0462341,0.99664366,0.108999997,9.143520035,57.02479649,626.6042092,0.836090088,0.542449951,27247.805,12168.96103,10372,61210,10899122
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,15,21,367.4346619,493.2259827,1.309973534,0.108999997,12.0181061,100.0314155,615.0447957,1.28994751,-0.228179932,23817.95,10930.88926,9403,49308,9527180
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,16,21,53.66443634,703.0807495,5.001659498,0.108999997,45.88678549,89.75466312,705.1258129,5.001613617,0.02142334,22451.9375,7122.71784,10764,43962,8980775
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,17,21,110.9124222,738.7398682,4.919868241,0.108999997,45.13640696,66.46363321,747.0195166,4.510566711,1.964660645,28885.0925,14059.09622,9390,65535,11554037
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,18,21,112.4541168,910.2404175,0.127817208,0.108999997,1.172634968,174.6400662,917.160589,0.011940002,-0.127258301,20688.4975,10168.21107,5917,44074,8275399
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,19,21,216.6109619,771.8808594,1.96336273,0.108999997,18.01250254,143.3916982,801.6984283,1.170837402,-1.576049805,24518.9825,11450.66696,9181,49410,9807593
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,20,21,344.5280457,928.4732666,1.275201556,0.108999997,11.69909713,86.30630337,990.3343784,1.27255249,0.08215332,19827.065,3718.614786,10570,28131,7930826
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,21,21,510.1422424,745.8239136,2.99424704,0.108999997,27.47015699,58.19491259,903.6030199,2.544647217,1.578063965,21972.595,8288.250372,9050,42695,8789038
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,22,21,663.539917,138.2748718,5.386634041,0.108999997,49.41866211,78.79399589,677.7943358,5.283935547,1.046829224,20088.92,7771.259115,7123,47099,8035568
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,23,21,562.4384155,32.17824936,4.714604881,0.108999997,43.25325683,41.57982936,563.3581552,3.12890625,3.526676178,25331.8325,10134.0144,8933,49538,10132733
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,24,21,841.1687622,282.7294922,1.504255836,0.108999997,13.80051259,-150.4550747,887.4124477,-0.741760254,-1.308654785,22845.8875,3534.431881,10856,30538,9138355
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,25,21,858.3066406,399.6975403,0.656490447,0.108999997,6.022848284,173.8731989,946.809597,0.070068359,-0.652740479,27028.2175,8371.058931,16075,57210,10811287
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,26,21,868.2746582,412.7287598,1.790053881,0.108999997,16.42251307,171.1048582,961.3770911,0.276794434,-1.76852417,25576.9475,11741.45479,10354,57210,10230779
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,27,21,873.9448242,360.5477905,2.36386989,0.108999997,21.68688025,149.8750424,945.3963534,1.186401367,-2.044586182,26082.795,9761.127489,10979,49185,10433118
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,28,21,802.5594482,509.4669189,2.988541757,0.108999997,27.41781494,140.427448,950.6093885,1.903869629,-2.303619385,23798.8525,3878.156628,11549,39065,9519541
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,29,21,774.4047241,660.4443359,2.128820877,0.108999997,19.53046723,109.2376542,1017.786519,2.00994873,-0.701416016,24406.785,13376.57873,8407,58866,9762714
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,30,21,667.3161011,823.7695313,1.07124412,0.108999997,9.827927941,125.2675869,1060.144811,0.874633789,-0.618530273,24331.545,10240.93712,10635,57075,9732618
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,31,21,630.2186279,759.2981567,2.70734081,0.108999997,24.83798968,103.0356572,986.7670494,2.637573242,-0.610656738,21890.665,10820.43756,7720,49325,8756266
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,32,21,525.2406006,854.9395142,0.174676966,0.108999997,1.602541008,42.05421186,1003.393872,0.117004395,0.129699707,21836.83,5925.810221,10915,36000,8734732
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,33,21,480.0964355,946.7254639,2.649503422,0.108999997,24.30737143,65.4414583,1061.499737,2.409820557,1.101196289,20779.43,4493.998754,10509,32916,8311772
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,34,21,787.8413086,872.2595825,2.256609181,0.108999997,20.70283702,88.14941638,1175.385344,2.255432129,0.072875977,22665.55,6370.00244,11585,51450,9066220
20180515EF300XY12T,21,17:05.4,00:02.1,No Label,0,35,21,833.0945435,855.6538696,1.894549168,0.108999997,17.38118545,143.3794142,1194.231997,1.130126953,-1.520568848,24319.155,10892.22974,7493,49430,9727662
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,1,22,141.499176,108.5399399,4.586447653,0.108999997,42.07750242,102.3748923,178.3337752,4.479888916,-0.982902527,22241.9325,6250.486471,11376,54787,8896773
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,2,22,162.2744446,115.517662,1.22568549,0.108999997,11.24482128,-11.09010907,199.1916806,-0.23576355,1.202796936,23929.3275,12998.03182,7000,53514,9571731
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,3,22,45.60354996,269.5124817,1.172628476,0.108999997,10.75805967,170.0523802,273.3434864,0.202571869,-1.154998779,24056.785,6371.140751,11442,37813,9622714
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,4,22,90.77378845,275.1706848,0.348331093,0.108999997,3.195698174,65.54062559,289.7564261,0.317070007,0.144226074,22527.5625,6404.059828,9011,36768,9011025
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,5,22,252.2071838,154.5197296,2.705817045,0.108999997,24.82401019,97.7589185,295.778313,2.681045532,-0.36529541,23433.145,10105.41379,9978,51024,9373258
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,6,22,296.4939575,134.9987946,0.676130982,0.108999997,6.203036684,86.7579859,325.781125,0.675048828,0.038238525,21897.735,8234.982871,10419,56924,8759094
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,7,22,308.0611877,197.424469,2.459289955,0.108999997,22.56229371,107.6677691,365.8935861,2.343292236,-0.746383667,22372.4425,9603.243559,8939,47197,8948977
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,8,22,228.3647614,538.5114746,2.535592999,0.108999997,23.26232165,70.22386605,584.9316819,2.386047363,0.857910156,22258.855,7781.761741,8181,45361,8903542
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,9,22,232.1126404,539.3010254,2.030013305,0.108999997,18.62397572,82.21895962,587.1302018,2.011322021,0.274841309,22934.75,8576.010002,8181,45361,9173900
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,10,22,310.455658,575.3789063,3.743046814,0.108999997,34.33987985,135.2980626,653.791711,2.63293457,-2.660461426,26114.645,10749.25347,7815,60314,10445858
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,11,22,311.0133057,585.1959229,3.350908465,0.108999997,30.74228023,131.7336649,662.7092458,2.500610352,-2.23059082,23686.6425,11468.44987,7933,60314,9474657
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,12,22,311.3493347,582.1916504,3.794439775,0.108999997,34.81137492,134.204702,660.2162722,2.720062256,-2.645568848,24328.3375,11964.30591,7815,60314,9731335
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,13,22,313.601532,570.6102905,3.28772227,0.108999997,30.16259036,126.7987387,651.1083048,2.632629395,-1.969360352,27800.0525,12433.43564,7815,65535,11120021
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,14,22,371.1993713,508.7767944,4.487027489,0.108999997,41.1653908,80.62967758,629.7958398,4.427154541,0.730560303,27581.8425,11182.65727,10812,56198,11032737
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,15,22,370.2152405,493.4264221,2.787793644,0.108999997,25.57608909,85.87700824,616.870293,2.780578613,0.200439453,24145.22,11099.65597,9765,51256,9658088
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,16,22,55.85841751,704.1662598,2.447832896,0.108999997,22.45718308,63.67535119,706.3782869,2.193981171,1.085510254,22557.6925,5895.227512,10848,45340,9023077
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,17,22,115.2481079,740.4974976,4.678400564,0.108999997,42.92110712,67.93307756,749.4122165,4.33568573,1.757629395,28310.1575,13951.6761,8812,65535,11324063
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,18,22,113.6644211,910.5775757,1.256388497,0.108999997,11.52650025,74.43365647,917.644333,1.21030426,0.337158203,20480.5075,10137.22551,6631,46228,8192203
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,19,22,217.887085,772.0792847,1.291457559,0.108999997,11.84823477,81.161881,802.2351299,1.276123047,0.198425293,24402.4725,11141.1891,7934,47782,9760989
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,20,22,346.5251465,927.7970581,2.108475671,0.108999997,19.34381396,108.7059388,990.3974244,1.99710083,-0.676208496,19667.14,3959.389022,9429,36682,7866856
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,21,22,511.7831116,747.1619873,2.117284309,0.108999997,19.42462715,50.80395365,905.6340257,1.640869141,1.33807373,21999.3075,8609.781854,9032,43494,8799723
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,22,22,662.5327148,139.4937897,1.581207414,0.108999997,14.50649038,-39.56724455,677.0584285,-1.007202148,1.218917847,20811.0525,9332.818652,6918,46890,8324421
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,23,22,563.9901733,35.04466248,3.259490215,0.108999997,29.90358068,28.4293105,565.0779097,1.551757813,2.866413116,25726.3825,9880.259155,7938,49640,10290553
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,24,22,840.8404541,282.2679749,0.566378373,0.108999997,5.19613199,-144.5733385,886.954271,-0.328308105,-0.461517334,22986.435,3923.684932,10244,33628,9194574
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,25,22,859.5076294,400.1726379,1.291546285,0.108999997,11.84904878,68.41686325,948.09889,1.20098877,0.475097656,27477.71,9440.700246,15558,58921,10991084
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,26,22,869.2924805,414.3457642,1.910671446,0.108999997,17.52909626,32.18836111,962.9910845,1.017822266,1.617004395,26279.4675,12815.12529,10841,58921,10511787
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,27,22,874.0858154,362.5057678,1.963047022,0.108999997,18.00960614,4.118683592,946.2750364,0.140991211,1.957977295,25783.2625,9373.225294,10107,47009,10313305
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,28,22,804.1165161,509.294281,1.566609145,0.108999997,14.37256131,96.3268383,951.8319369,1.557067871,-0.172637939,23714.03,3793.578333,12706,36197,9485612
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,29,22,774.9979858,661.0198975,0.826577603,0.108999997,7.583280946,45.86763697,1018.611399,0.593261719,0.575561523,23972.595,13283.17812,8597,59851,9589038
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,30,22,669.1855469,823.4989624,1.888924324,0.108999997,17.32958137,98.23543711,1061.112547,1.869445801,-0.270568848,24587.53,9809.077826,10574,53311,9835012
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,31,22,630.3065186,759.0544434,0.259077157,0.108999997,2.376854704,160.1692544,986.6356751,0.087890625,-0.243713379,21934.0775,10729.00455,7564,49800,8773631
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,32,22,524.7703857,856.295105,1.434826983,0.108999997,13.16355062,-19.13018193,1004.303373,-0.470214844,1.35559082,21979.635,6285.082561,11129,38207,8791854
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,33,22,481.7073364,949.2739868,3.014957854,0.108999997,27.66016447,32.29667889,1064.50132,1.610900879,2.548522949,20669.4425,4480.563091,10230,32783,8267777
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,34,22,791.6005859,872.1157227,3.762028948,0.108999997,34.51402788,92.19160093,1177.801902,3.759277344,-0.143859863,22323.4775,5750.175197,11308,44675,8929391
20180515EF300XY12T,22,17:05.5,00:02.2,No Label,0,35,22,835.4746704,853.8556519,2.983050699,0.108999997,27.36743827,127.0716425,1194.607634,2.380126953,-1.798217773,24586.995,10557.23802,9226,48562,9834798
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,1,23,148.8209686,121.0810547,14.52199048,0.093999997,154.4892657,30.27739567,191.8548996,7.321792603,12.54111481,27483.975,11472.13432,8117,50979,10993590
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,2,23,166.1967926,115.6861191,3.925963803,0.093999997,41.7655738,87.54084569,202.4960543,3.922348022,0.168457031,22708.645,10730.3492,7587,48402,9083458
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,3,23,47.00020981,265.5094299,4.239703069,0.093999997,45.10322569,160.7663187,269.6373066,1.396659851,-4.003051758,24266.3675,7396.153652,11989,42291,9706547
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,4,23,92.188591,276.8726501,2.213222142,0.093999997,23.54491721,39.73596016,291.8170672,1.414802551,1.701965332,22698.7625,6227.74679,9737,44568,9079505
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,5,23,253.7896881,153.6952972,1.784379026,0.093999997,18.98275625,117.5181222,296.700944,1.582504272,-0.824432373,23389.8775,9996.671241,10111,49203,9355951
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,6,23,296.0779724,133.9483337,1.129828099,0.093999997,12.01944828,-158.3964443,324.9681859,-0.415985107,-1.050460815,22200.74,8290.72286,10847,65535,8880296
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,7,23,309.1519775,196.1947021,1.643821423,0.093999997,17.48746255,138.4274406,366.1520263,1.090789795,-1.229766846,22658.7425,9953.792324,8989,47612,9063497
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,8,23,231.1791077,538.8280029,2.832090279,0.093999997,30.12862102,83.58300558,586.3270389,2.814346313,0.31652832,21979.0125,7259.532791,6728,44853,8791605
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,9,23,234.5832977,539.4285889,2.473948297,0.093999997,26.3185998,87.04443722,588.2282942,2.470657349,0.127563477,22185.6675,7942.516735,6728,44853,8874267
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,10,23,311.6125488,573.9285278,1.855261178,0.093999997,19.73682172,141.4225899,653.0668692,1.156890869,-1.450378418,27039.5575,10998.7377,8694,60905,10815823
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,11,23,312.5523682,584.0120239,1.941733773,0.093999997,20.65674297,127.5688096,662.3888789,1.5390625,-1.183898926,23496.68,11443.24692,7853,60905,9398672
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,12,23,312.4857788,581.3754883,1.399151801,0.093999997,14.88459414,125.6849481,660.0339539,1.136444092,-0.816162109,24457.6225,11897.69909,7853,60905,9783049
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,13,23,315.3090515,569.9401855,1.834301947,0.093999997,19.51385117,111.4272974,651.346001,1.707519531,-0.67010498,28310.4575,11231.15967,8694,65535,11324183
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,14,23,374.3964844,509.4232178,3.261808533,0.093999997,34.70009197,78.56954944,632.2062498,3.197113037,0.64642334,27613.8825,10651.74363,11471,53708,11045553
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,15,23,364.729126,490.7332153,6.111531324,0.093999997,65.01629291,-116.1471355,611.4298193,-5.486114502,-2.693206787,24003.7425,11788.9869,9168,50737,9601497
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,16,23,57.97566223,704.331543,2.123686357,0.093999997,22.59240883,85.53631681,706.7135911,2.11724472,0.165283203,22614.2325,6193.495266,9887,47214,9045693
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,17,23,118.9399948,740.2911377,3.697649698,0.093999997,39.33670026,93.19932591,749.7850965,3.691886902,-0.206359863,26183.14,12811.82447,7554,65535,10473256
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,18,23,114.32267,910.7490234,0.680210224,0.093999997,7.236279224,75.40114308,917.8962123,0.658248901,0.171447754,20662.8775,10844.03342,6516,48257,8265151
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,19,23,220.5485382,774.5415649,3.625763027,0.093999997,38.57194842,47.22615643,805.3299284,2.661453247,2.462280273,24140.2975,11284.47733,8619,47523,9656119
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,20,23,347.3373718,927.9972534,0.836533424,0.093999997,8.899292046,76.15392737,990.8693921,0.812225342,0.200195313,20016.0375,4456.760707,8014,34678,8006415
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,21,23,512.7955933,746.2393799,1.369789629,0.093999997,14.57223059,132.3409482,905.4460407,1.012481689,-0.922607422,21763.1075,8523.472933,8597,44499,8705243
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,22,23,657.1846924,134.8653564,7.07274617,0.093999997,75.24198311,-130.8745824,670.8803055,-5.348022461,-4.628433228,21957.71,9621.923024,7641,46471,8783084
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,23,23,566.796814,36.48856735,3.156278329,0.093999997,33.57743018,62.77603617,567.9701083,2.806640625,1.443904877,25191.395,9619.304005,10396,49760,10076558
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,24,23,841.1611328,280.7471313,1.554284339,0.093999997,16.53494034,168.093407,886.7756216,0.320678711,-1.520843506,23060.255,3710.670066,9902,33529,9224102
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,25,23,862.6158447,398.90625,3.3562987,0.093999997,35.70530654,112.1676735,950.3853386,3.108215332,-1.266387939,27726.255,9068.705377,16871,58014,11090502
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,26,23,872.1958618,411.2437744,4.248760247,0.093999997,45.19957864,136.8942995,964.2857789,2.903381348,-3.101989746,26154.8325,12706.55395,11397,58644,10461933
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,27,23,874.4623413,360.1573181,2.378442298,0.093999997,25.3025785,170.891458,945.7260069,0.376525879,-2.348449707,26340.75,8949.191762,11603,46767,10536300
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,28,23,804.9820557,507.0172119,2.436021831,0.093999997,25.91512675,159.1877744,951.3477614,0.865539551,-2.277069092,23717.335,3703.161294,13315,39169,9486934
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,29,23,774.2897339,659.2892456,1.869967025,0.093999997,19.8932669,-157.7437927,1016.949803,-0.708251953,-1.730651855,25692.325,14701.54846,9569,62927,10276930
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,30,23,671.0822754,821.0605469,3.089247375,0.093999997,32.86433491,142.1224557,1060.420597,1.896728516,-2.438415527,24978.82,10015.43642,9675,53948,9991528
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,31,23,631.1161499,757.3783569,1.861388897,0.093999997,19.80201022,154.2173258,985.8648844,0.809631348,-1.676086426,22700.685,11010.63107,8147,51646,9080274
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,32,23,524.8319702,855.473999,0.823412193,0.093999997,8.759704483,175.7108892,1003.635571,0.061584473,-0.821105957,21825.5025,6080.564947,10664,39239,8730201
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,33,23,482.0861206,947.7733154,1.547737725,0.093999997,16.46529551,165.8340204,1063.334983,0.37878418,-1.500671387,20728.1675,4728.285016,9540,33232,8291267
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,34,23,793.6953125,870.6483154,2.557569811,0.093999997,27.20819041,125.0122888,1178.125943,2.094726563,-1.467407227,22300.51,5870.319085,12710,52032,8920204
20180515EF300XY12T,23,17:05.6,00:02.3,No Label,0,35,23,840.3797607,851.9614258,5.258136893,0.093999997,55.93762844,111.1154368,1196.693951,4.905090332,-1.894226074,24111.4975,11209.66353,9570,50706,9644599
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,1,24,149.4275055,121.7088165,0.872910017,0.108999997,8.008348972,44.01487721,192.7216008,0.606536865,0.627761841,26628.7175,10702.65476,9139,51567,10651487
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,2,24,168.5548401,115.9149094,2.36912071,0.108999997,21.73505291,84.45827724,204.5653938,2.358047485,0.228790283,22152.72,9621.685267,8102,44389,8861088
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,3,24,47.79500198,264.3419189,1.412365571,0.108999997,12.95748261,145.7547426,268.6280185,0.794792175,-1.167510986,23884.3225,8254.365183,11099,42499,9553729
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,4,24,93.71497345,280.5610046,3.991716702,0.108999997,36.62125503,22.48166559,295.7988735,1.526382446,3.688354492,23227.2175,5133.716683,11674,39132,9290887
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,5,24,253.9583588,154.7008057,1.019557246,0.108999997,9.353736428,9.522524941,297.3670918,0.168670654,1.005508423,23122.28,9395.795006,9949,45993,9248912
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,6,24,295.6896362,134.3840942,0.583688446,0.108999997,5.354939998,-41.7064658,324.7944669,-0.388336182,0.435760498,21792.885,7508.29312,10934,64309,8717154
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,7,24,310.0706787,196.2523346,0.920507111,0.108999997,8.445019573,86.41046782,366.9588596,0.918701172,0.057632446,22670.895,10160.6943,9521,46900,9068358
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,8,24,233.7527008,539.3584595,2.627692104,0.108999997,24.10726759,78.35363672,587.8332016,2.57359314,0.530456543,22570.7225,7150.273421,6119,43576,9028289
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,9,24,236.6859894,540.270813,2.265094622,0.108999997,20.78068511,68.17169894,589.8413422,2.10269165,0.842224121,22139.73,8000.583319,6119,43576,8855892
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,10,24,312.4454041,575.8704834,2.113016623,0.108999997,19.38547407,23.21327875,655.1709274,0.832855225,1.941955566,26691.7125,10725.05964,9103,60790,10676685
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,11,24,313.4938049,585.3734741,1.655249172,0.108999997,15.18577259,34.66371546,664.0334856,0.941436768,1.361450195,23566.25,11502.56504,8272,60790,9426500
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,12,24,312.4521179,582.6078491,1.232820463,0.108999997,11.31027975,-1.564597812,661.1037981,-0.033660889,1.23236084,24534.96,12044.46744,8272,60790,9813984
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,13,24,316.4810791,569.9470215,1.172047523,0.108999997,10.75272983,89.66589766,651.920149,1.172027588,0.006835938,28468.125,10906.0301,9103,61114,11387250
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,14,24,374.4555054,509.7601318,0.342044681,0.108999997,3.138024668,9.936324828,632.5127015,0.059020996,0.336914063,27513.19,9476.827719,11251,51075,11005276
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,15,24,356.8768921,488.1917725,8.253272616,0.108999997,75.71809922,-107.9347102,604.7249977,-7.852233887,-2.541442871,22871.4375,9494.311304,7835,47788,9148575
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,16,24,59.37350845,703.8290405,1.485423429,0.108999997,13.62773821,109.7727591,706.3289119,1.397846222,-0.502502441,22418.265,6574.87652,10416,45536,8967306
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,17,24,124.5295105,741.9202881,5.822097268,0.108999997,53.41373769,73.75048613,752.2986859,5.589515686,1.629150391,25050.1425,13036.4715,6970,65535,10020057
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,18,24,115.0129318,911.6589355,1.14210396,0.108999997,10.47801823,37.18408595,918.8851883,0.690261841,0.909912109,19707.9975,9037.157179,6324,45408,7883199
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,19,24,224.0095825,777.5244751,4.569089704,0.108999997,41.91825518,49.24354772,809.1505437,3.461044312,2.982910156,23632.935,11089.0889,8637,49713,9453174
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,20,24,348.5697021,927.4554443,1.346177962,0.108999997,12.35025683,113.7333741,990.7948519,1.232330322,-0.541809082,20180.9225,3843.907847,8699,33779,8072369
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,21,24,513.3156738,747.1262207,1.028090675,0.108999997,9.432024769,30.38916936,906.4714947,0.520080566,0.88684082,21753.3175,8373.38628,10009,44325,8701327
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,22,24,660.6635742,132.8396149,4.02569842,0.108999997,36.93301391,120.2122055,673.8862824,3.478881836,-2.025741577,20345.415,7292.533919,7360,36171,8138166
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,23,24,569.7625122,36.61954498,2.968589093,0.108999997,27.23476298,87.47129602,570.9380977,2.965698242,0.130977631,24622.4675,9092.685124,9455,48101,9848987
20180515EF300XY12T,24,17:05.7,00:02.4,No Label,0,24,24,841.0493774,280.9931946,0.270252433,0.108999997,2.479380175,-24.42630525,886.7475575,-0.111755371,0.246063232,22843.1575,2816.857943,12357,29720,9137263
