particle,frame,y,x,equivalent_diameter,perimeter,eccentricity,orientation_x_2_sin,orientation_x_2_cos,true_solidity,solidity,area,mean_intensity,angle,wtd_frame,wtd_y,wtd_x,wtd_equivalent_diameter,wtd_perimeter,wtd_eccentricity,wtd_orientation_x_2_sin,wtd_orientation_x_2_cos,wtd_true_solidity,wtd_solidity,wtd_area,wtd_mean_intensity,wtd_angle,bbox_top,bbox_left,bbox_bottom,bbox_right
26,11.000000,628.652213,168.950012,48.092786,183.987801,0.793389,0.300322,-0.953838,0.261391,0.934579,1816.560000,40.000000,1.418281,112.200000,722.588750,194.195417,41.459298,52.870058,3.966943,1.501609,-4.769190,4.105923,0.934579,2400.000000,40.000000,1.418281,678.000000,171.000000,758.000000,221.000000
26,12.000000,629.068436,167.830804,46.699969,175.673777,0.804030,0.248326,-0.968677,0.265833,0.955659,1712.864700,44.000000,1.445321,122.400000,723.067167,192.908970,40.258594,50.480970,4.020152,1.241630,-4.843383,4.175702,0.955659,2263.000000,44.000000,1.445321,680.000000,171.000000,757.000000,216.000000
26,13.000000,627.846796,166.668287,45.751383,177.115240,0.831941,0.296875,-0.954916,0.258314,0.942708,1643.986800,42.000000,1.420087,132.600000,721.662983,191.572744,39.440847,50.895184,4.159707,1.484375,-4.774582,4.057590,0.942708,2172.000000,42.000000,1.420087,677.000000,170.000000,758.000000,213.000000
26,14.000000,627.266062,165.928180,46.139424,186.324874,0.900198,0.315692,-0.948862,0.247629,0.920033,1671.992100,40.000000,1.410204,142.800000,720.995473,190.722046,39.775366,53.541631,4.500988,1.578458,-4.744309,3.889746,0.920033,2209.000000,40.000000,1.410204,673.000000,169.000000,761.000000,210.000000
26,15.000000,628.114150,165.235820,43.372476,165.233777,0.877282,0.348293,-0.937386,0.262492,0.970179,1477.468800,49.000000,1.392921,153.000000,721.970287,189.926230,37.390066,47.480970,4.386408,1.741467,-4.686928,4.123208,0.970179,1952.000000,49.000000,1.392921,681.000000,171.000000,759.000000,209.000000
26,16.000000,627.004935,165.373509,44.034016,162.350851,0.874473,0.148495,-0.988913,0.271228,0.968705,1522.882800,45.000000,1.496273,163.200000,720.695328,190.084493,37.960359,46.652543,4.372367,0.742475,-4.944566,4.260432,0.968705,2012.000000,45.000000,1.496273,682.000000,172.000000,757.000000,209.000000
26,17.000000,627.246851,165.491509,44.631815,173.001948,0.894264,0.114648,-0.993406,0.257984,0.966791,1564.512300,43.000000,1.513346,173.400000,720.973391,190.220126,38.475703,49.713203,4.471318,0.573240,-4.967031,4.052411,0.966791,2067.000000,43.000000,1.513346,678.000000,173.000000,760.000000,210.000000
26,18.000000,622.328288,166.145645,45.825048,180.347924,0.921149,0.018081,-0.999837,0.254092,0.951528,1649.285100,46.000000,1.561755,183.600000,715.319872,190.972006,39.504352,51.824116,4.605747,0.090406,-4.999183,3.991275,0.951528,2179.000000,46.000000,1.561755,671.000000,175.000000,756.000000,210.000000
26,19.000000,616.417786,164.294114,44.986682,176.358290,0.932544,0.062984,-0.998015,0.255087,0.960219,1589.490000,41.000000,1.539283,193.800000,708.526190,188.843810,38.781622,50.677670,4.662719,0.314922,-4.990073,4.006895,0.960219,2100.000000,41.000000,1.539283,665.000000,174.000000,751.000000,206.000000
26,20.000000,618.947588,164.098858,44.154224,171.859022,0.921674,-0.004097,-0.999992,0.256921,0.966555,1531.208700,42.000000,-1.568748,204.000000,711.434009,188.619377,38.063986,49.384776,4.608371,-0.020484,-4.999958,4.035709,0.966555,2023.000000,42.000000,-1.568748,670.000000,174.000000,753.000000,207.000000
26,21.000000,618.713754,162.792431,43.671409,176.569387,0.923924,-0.052363,-0.998628,0.247333,0.966781,1497.905100,47.000000,-1.544603,214.200000,711.165235,187.117736,37.647767,50.738330,4.619621,-0.261817,-4.993140,3.885095,0.966781,1979.000000,47.000000,-1.544603,665.000000,173.000000,751.000000,205.000000
26,22.000000,613.114679,162.807863,45.497910,189.047924,0.947527,0.011069,-0.999939,0.240669,0.952128,1625.821200,45.000000,1.565262,224.400000,704.729516,187.135475,39.222336,54.324116,4.737634,0.055346,-4.999694,3.780414,0.952128,2148.000000,45.000000,1.565262,658.000000,173.000000,750.000000,205.000000
26,23.000000,608.817669,161.126829,46.191612,193.336095,0.953123,-0.017504,-0.999847,0.238919,0.943734,1675.776600,42.000000,-1.562044,234.600000,699.790425,185.203252,39.820355,55.556349,4.765616,-0.087519,-4.999234,3.752926,0.943734,2214.000000,42.000000,-1.562044,653.000000,172.000000,747.000000,202.000000
26,24.000000,602.844731,160.375785,47.141561,195.585729,0.947282,-0.160113,-0.987099,0.241028,0.896927,1745.411400,39.000000,-1.490394,244.800000,692.924978,184.339983,40.639277,56.202796,4.736408,-0.800564,-4.935494,3.786053,0.896927,2306.000000,39.000000,-1.490394,647.000000,165.000000,737.000000,201.000000
26,25.000000,600.836801,158.447289,48.660536,196.939753,0.943047,-0.208420,-0.978039,0.247083,0.938503,1859.703300,35.000000,-1.465817,255.000000,690.617013,182.123321,41.948738,56.591883,4.715234,-1.042099,-4.890197,3.881176,0.938503,2457.000000,35.000000,-1.465817,647.000000,162.000000,740.000000,200.000000
26,26.000000,597.783518,157.574145,48.650633,198.978290,0.941849,-0.259997,-0.965610,0.244502,0.931008,1858.946400,35.000000,-1.439287,265.200000,687.107492,181.119707,41.940201,57.177670,4.709245,-1.299983,-4.828048,3.840632,0.931008,2456.000000,35.000000,-1.439287,642.000000,162.000000,734.000000,199.000000
26,27.000000,597.011672,155.309613,49.670015,192.913900,0.924800,-0.312527,-0.949909,0.257472,0.963855,1937.664000,35.000000,-1.411870,275.400000,686.220312,178.516797,42.818979,55.435029,4.624001,-1.562636,-4.749544,4.044368,0.963855,2560.000000,35.000000,-1.411870,645.000000,160.000000,731.000000,198.000000
26,28.000000,595.512000,155.017412,48.739691,199.735240,0.920691,-0.210885,-0.977511,0.244021,0.951003,1865.758500,39.000000,-1.464556,285.600000,684.496552,178.180933,42.016975,57.395184,4.603457,-1.054427,-4.887554,3.833081,0.951003,2465.000000,39.000000,-1.464556,635.000000,159.000000,733.000000,198.000000
26,29.000000,589.432085,152.314825,48.650633,218.664143,0.944051,0.045261,-0.998975,0.222490,0.925396,1858.946400,41.000000,1.548158,295.800000,677.508143,175.074511,41.940201,62.834524,4.720257,0.226306,-4.994876,3.494868,0.925396,2456.000000,41.000000,1.548158,623.000000,156.000000,733.000000,192.000000
26,30.000000,588.918619,151.852034,46.741223,216.924143,0.941852,0.096241,-0.995358,0.215473,0.911540,1715.892300,49.000000,1.522601,306.000000,676.917953,174.542567,40.294158,62.334524,4.709258,0.481203,-4.976791,3.384637,0.911540,2267.000000,49.000000,1.522601,622.000000,154.000000,731.000000,191.000000
26,31.000000,590.140013,150.726390,47.609429,228.805606,0.948691,0.105038,-0.994468,0.208078,0.861538,1780.228800,46.000000,1.518180,316.200000,678.321854,173.248724,41.042611,65.748737,4.743453,0.525188,-4.972341,3.268483,0.861538,2352.000000,46.000000,1.518180,620.000000,151.000000,735.000000,189.000000
26,32.000000,588.557836,149.928936,48.630820,238.313777,0.948937,0.097115,-0.995273,0.204062,0.816096,1857.432600,40.000000,1.522162,326.400000,676.503260,172.332111,41.923121,68.480970,4.744686,0.485573,-4.976366,3.205401,0.816096,2454.000000,40.000000,1.522162,617.000000,149.000000,736.000000,188.000000
26,33.000000,587.072815,149.754848,49.747564,233.814509,0.948823,0.087165,-0.996194,0.212765,0.860302,1943.719200,37.000000,1.527159,336.600000,674.796340,172.132009,42.885831,67.188077,4.744115,0.435824,-4.980969,3.342106,0.860302,2568.000000,37.000000,1.527159,615.000000,150.000000,732.000000,189.000000
26,34.000000,583.009498,148.282715,48.798973,224.306338,0.940643,0.116134,-0.993234,0.217555,0.852657,1870.299900,41.000000,1.512598,346.800000,670.125860,170.439903,42.068080,64.455844,4.703214,0.580672,-4.966168,3.417347,0.852657,2471.000000,41.000000,1.512598,610.000000,148.000000,721.000000,188.000000
26,35.000000,580.610893,147.523708,49.055034,219.807069,0.933828,0.090115,-0.995931,0.223173,0.851057,1889.979300,39.000000,1.525678,357.000000,667.368843,169.567481,42.288823,63.162951,4.669141,0.450574,-4.979657,3.505596,0.851057,2497.000000,39.000000,1.525678,608.000000,146.000000,716.000000,187.000000
26,36.000000,580.567396,146.330654,50.056558,230.607435,0.931413,0.098959,-0.995091,0.217064,0.820189,1967.940000,36.000000,1.521236,367.200000,667.318846,168.196154,43.152205,66.266504,4.657065,0.494796,-4.975457,3.409632,0.820189,2600.000000,36.000000,1.521236,605.000000,142.000000,717.000000,187.000000
27,0.000000,382.400775,525.960107,28.435135,92.292437,0.489854,-0.554597,-0.832119,0.308098,0.976717,635.039100,65.000000,-1.276857,0.000000,439.541120,604.551847,24.513047,26.520815,2.449269,-2.772985,-4.160596,4.839595,0.976717,839.000000,65.000000,-1.276857,423.000000,590.000000,457.000000,621.000000
27,1.000000,382.687241,526.263103,28.469006,93.733900,0.594876,-0.957298,0.289103,0.303722,0.981330,636.552900,66.000000,-0.638753,10.200000,439.870392,604.900119,24.542247,26.935029,2.974378,-4.786490,1.445514,4.770847,0.981330,841.000000,66.000000,-0.638753,424.000000,588.000000,457.000000,622.000000
27,2.000000,381.051754,517.283033,20.166500,66.578413,0.671253,0.128303,-0.991735,0.302898,0.972350,319.411800,73.000000,1.506467,20.400000,437.990521,594.578199,17.384914,19.131728,3.356265,0.641516,-4.958675,4.757918,0.972350,422.000000,73.000000,1.506467,425.000000,585.000000,452.000000,605.000000
27,3.000000,378.667749,516.667646,29.038778,105.702803,0.860324,-0.346463,-0.938064,0.274721,0.952122,662.287500,66.000000,-1.393897,30.600000,435.250286,593.870857,25.033429,30.374369,4.301618,-1.732314,-4.690318,4.315307,0.952122,875.000000,66.000000,-1.393897,415.000000,580.000000,461.000000,607.000000
27,4.000000,376.012799,511.551994,35.449744,148.940485,0.890271,-0.622462,-0.782650,0.238013,0.834293,986.997600,63.000000,-1.234854,40.800000,432.198620,587.990798,30.560124,42.798990,4.451356,-3.112312,-3.913249,3.738697,0.834293,1304.000000,63.000000,-1.234854,404.000000,568.000000,470.000000,605.000000
27,5.000000,366.729658,497.306888,42.451703,143.720485,0.395798,-0.876453,-0.481487,0.295377,0.970420,1415.403000,55.000000,-1.036574,51.000000,421.528342,571.617112,36.596296,41.298990,1.978988,-4.382266,-2.407436,4.639769,0.970420,1870.000000,55.000000,-1.036574,397.000000,546.000000,448.000000,596.000000
27,6.000000,376.340143,492.335143,44.230549,153.527193,0.574232,0.125002,-0.992157,0.288096,0.945065,1536.507000,51.000000,1.508132,61.200000,432.574877,565.902463,38.129784,44.117009,2.871159,0.625008,-4.960783,4.525399,0.945065,2030.000000,51.000000,1.508132,406.000000,545.000000,462.000000,593.000000
27,7.000000,393.769607,485.303044,41.730481,141.558290,0.725406,-0.840001,0.542585,0.294794,0.980467,1367.718300,55.000000,-0.498642,71.400000,452.608744,557.819590,35.974552,40.677670,3.627029,-4.200003,2.712927,4.630607,0.980467,1807.000000,55.000000,-0.498642,430.000000,533.000000,474.000000,587.000000
27,8.000000,395.979324,478.703644,44.685764,161.455240,0.815055,-0.951005,-0.309176,0.276769,0.974142,1568.296800,46.000000,-0.942562,81.600000,455.148649,550.234073,38.522210,46.395184,4.075274,-4.755024,-1.545882,4.347473,0.974142,2072.000000,46.000000,-0.942562,421.000000,527.000000,482.000000,581.000000
27,9.000000,398.928068,479.868030,47.902040,196.502556,0.923730,-0.914342,-0.404943,0.243773,0.864247,1802.178900,43.000000,-0.993856,91.800000,458.538009,551.572449,41.294862,56.466252,4.618648,-4.571710,-2.024714,3.829179,0.864247,2381.000000,43.000000,-0.993856,416.000000,523.000000,495.000000,585.000000
27,10.000000,414.622675,492.016686,46.295812,205.624751,0.851014,-0.999902,0.014029,0.225147,0.783099,1683.345600,44.000000,-0.778383,102.000000,476.577788,565.536421,39.910183,59.087572,4.255070,-4.999508,0.070146,3.536602,0.783099,2224.000000,44.000000,-0.778383,439.000000,523.000000,508.000000,597.000000
27,11.000000,429.580078,506.607269,44.491242,171.473045,0.795265,0.998024,-0.062834,0.259465,0.895770,1554.672600,46.000000,0.816836,112.200000,493.770204,582.307205,38.354519,49.273864,3.976325,4.990120,-0.314169,4.075666,0.895770,2054.000000,46.000000,0.816836,467.000000,559.000000,526.000000,614.000000
27,12.000000,430.977946,511.776755,50.334946,215.307801,0.907054,0.991211,-0.132292,0.233781,0.790439,1989.890100,36.000000,0.851739,122.400000,495.376949,588.249144,43.392195,61.870058,4.535270,4.956054,-0.661462,3.672229,0.790439,2629.000000,36.000000,0.851739,462.000000,560.000000,538.000000,630.000000
27,13.000000,433.362086,517.591536,52.609785,250.478775,0.955322,0.829677,-0.558243,0.210037,0.734151,2173.816800,36.000000,1.081532,132.600000,498.117340,594.932799,45.353263,71.976659,4.776612,4.148386,-2.791217,3.299252,0.734151,2872.000000,36.000000,1.081532,455.000000,566.000000,556.000000,638.000000
27,14.000000,436.042970,519.506020,52.609785,267.158043,0.966908,0.642367,-0.766397,0.196924,0.703749,2173.816800,35.000000,1.222005,142.800000,501.198816,597.133357,45.353263,76.769553,4.834539,3.211834,-3.831987,3.093272,0.703749,2872.000000,35.000000,1.222005,450.000000,572.000000,560.000000,636.000000
27,15.000000,430.667006,521.774444,53.011253,298.328775,0.962562,0.669035,-0.743231,0.177694,0.546784,2207.120400,38.000000,1.204342,153.000000,495.019547,599.740741,45.699356,85.726659,4.812809,3.345173,-3.716156,2.791212,0.546784,2916.000000,38.000000,1.204342,440.000000,574.000000,564.000000,639.000000
27,16.000000,433.983522,516.921329,54.135546,347.177737,0.946389,0.505573,-0.862784,0.155930,0.535953,2301.732900,32.000000,1.305773,163.200000,498.831634,594.162447,46.668574,99.763717,4.731947,2.527864,-4.313920,2.449348,0.535953,3041.000000,32.000000,1.305773,437.000000,569.000000,572.000000,638.000000
27,17.000000,446.478785,510.139389,49.436639,266.750851,0.985082,-0.002416,-0.999997,0.185329,0.776723,1919.498400,39.000000,-1.569588,173.400000,513.194006,586.367114,42.617792,76.652543,4.925411,-0.012082,-4.999985,2.911139,0.776723,2536.000000,39.000000,-1.569588,454.000000,574.000000,588.000000,603.000000
27,18.000000,441.607784,516.731932,54.614082,358.559264,0.980204,0.160634,-0.987014,0.152315,0.584183,2342.605500,32.000000,1.490130,183.600000,507.595153,593.944750,47.081105,103.034271,4.901018,0.803169,-4.935070,2.392564,0.584183,3095.000000,32.000000,1.490130,443.000000,579.000000,593.000000,628.000000
27,19.000000,421.988411,519.904382,51.179853,281.849996,0.954022,0.375781,-0.926708,0.181585,0.734198,2057.254200,35.000000,1.378176,193.800000,485.044150,597.591244,44.120563,80.991378,4.770112,1.878906,-4.633542,2.852337,0.734198,2718.000000,35.000000,1.378176,434.000000,580.000000,561.000000,631.000000
27,20.000000,417.118220,515.119973,46.472415,260.089387,0.985055,0.245531,-0.969389,0.178679,0.804379,1696.212900,39.000000,1.446763,204.000000,479.446229,592.091923,40.062427,74.738330,4.925275,1.227654,-4.846944,2.806677,0.804379,2241.000000,39.000000,1.446763,426.000000,579.000000,555.000000,615.000000
27,21.000000,414.273741,515.032097,48.312708,277.489387,0.990340,0.260458,-0.965485,0.174107,0.856739,1833.211800,41.000000,1.439048,214.200000,476.176713,591.990917,41.648886,79.738330,4.951702,1.302288,-4.827427,2.734859,0.856739,2422.000000,41.000000,1.439048,412.000000,579.000000,555.000000,612.000000
27,22.000000,421.386531,511.163257,42.132684,257.206461,0.989612,0.150298,-0.988641,0.163809,0.816851,1394.209800,49.000000,1.495362,224.400000,484.352334,587.543974,36.321279,73.909903,4.948059,0.751490,-4.943204,2.573103,0.816851,1842.000000,49.000000,1.495362,416.000000,576.000000,552.000000,603.000000
27,23.000000,421.704647,509.634040,45.243018,229.788656,0.976240,0.050837,-0.998707,0.196890,0.938577,1607.655600,44.000000,1.545367,234.600000,484.717985,585.786252,39.002602,66.031223,4.881198,0.254186,-4.993535,3.092736,0.938577,2124.000000,44.000000,1.545367,426.000000,572.000000,548.000000,598.000000
27,24.000000,414.621150,506.725150,47.028991,233.989387,0.966822,-0.001590,-0.999999,0.200988,0.840044,1737.085500,38.000000,-1.570001,244.800000,476.576035,582.442702,40.542233,67.238330,4.834111,-0.007952,-4.999994,3.157108,0.840044,2295.000000,38.000000,-1.570001,429.000000,562.000000,545.000000,598.000000
27,25.000000,412.686986,505.900650,51.946145,309.957618,0.979627,0.139114,-0.990276,0.167591,0.720906,2119.320000,29.000000,1.501013,255.000000,474.352857,581.495000,44.781160,89.068281,4.898136,0.695570,-4.951382,2.632515,0.720906,2800.000000,29.000000,1.501013,413.000000,561.000000,568.000000,605.000000
27,26.000000,408.409171,502.554603,50.229532,273.448532,0.968493,0.103665,-0.994612,0.183689,0.725409,1981.564200,33.000000,1.518870,265.200000,469.435829,577.648969,43.301321,78.577164,4.842466,0.518326,-4.973061,2.885383,0.725409,2618.000000,33.000000,1.518870,413.000000,556.000000,542.000000,600.000000
27,27.000000,408.639414,498.596171,44.986682,233.603411,0.931654,-0.006529,-0.999979,0.192577,0.780959,1589.490000,43.000000,-1.567532,275.400000,469.700476,573.099048,38.781622,67.127417,4.658272,-0.032647,-4.999893,3.024995,0.780959,2100.000000,43.000000,-1.567532,417.000000,551.000000,525.000000,588.000000
27,28.000000,396.378301,501.105157,52.609785,249.212190,0.913508,0.301443,-0.953484,0.211104,0.850207,2173.816800,31.000000,1.417693,285.600000,455.607242,575.982939,45.353263,71.612698,4.567539,1.507217,-4.767420,3.316020,0.850207,2872.000000,31.000000,1.417693,403.000000,548.000000,515.000000,599.000000
27,29.000000,392.212267,498.285091,50.459242,255.240361,0.929305,0.389733,-0.920928,0.197693,0.689098,1999.729800,38.000000,1.370626,295.800000,450.818698,572.741484,43.499346,73.344931,4.646523,1.948663,-4.604641,3.105355,0.689098,2642.000000,38.000000,1.370626,399.000000,539.000000,513.000000,598.000000
27,30.000000,386.548721,495.040361,50.085429,252.779630,0.945259,0.275769,-0.961224,0.198139,0.729745,1970.210700,41.000000,1.431101,306.000000,444.308874,569.011909,43.177094,72.637825,4.726296,1.378847,-4.806119,3.112356,0.729745,2603.000000,41.000000,1.431101,391.000000,539.000000,507.000000,592.000000
27,31.000000,381.904947,494.589184,53.020342,271.621093,0.956432,0.266131,-0.963937,0.195200,0.701371,2207.877300,34.000000,1.436108,316.200000,438.971203,568.493315,45.707192,78.052038,4.782161,1.330657,-4.819684,3.066189,0.701371,2917.000000,34.000000,1.436108,381.000000,536.000000,505.000000,593.000000
27,32.000000,382.485464,485.971040,50.849261,274.107435,0.949232,-0.046993,-0.998895,0.185509,0.726706,2030.762700,37.000000,-1.547291,326.400000,439.638464,558.587402,43.835570,78.766504,4.746160,-0.234967,-4.994476,2.913961,0.726706,2683.000000,37.000000,-1.547291,376.000000,530.000000,509.000000,576.000000
27,33.000000,383.524418,485.965522,49.005896,229.052922,0.868424,0.153324,-0.988176,0.213950,0.760684,1886.194800,41.000000,1.493831,336.600000,440.832665,558.581059,42.246462,65.819805,4.342121,0.766621,-4.940880,3.360720,0.760684,2492.000000,41.000000,1.493831,402.000000,527.000000,499.000000,585.000000
27,34.000000,375.118032,484.869273,54.737464,297.731701,0.865989,0.353978,-0.935254,0.183848,0.763132,2353.202100,30.000000,1.389886,346.800000,431.170151,557.321004,47.187469,85.555087,4.329943,1.769891,-4.676268,2.887882,0.763132,3109.000000,30.000000,1.389886,379.000000,524.000000,492.000000,587.000000
27,35.000000,379.843637,483.497160,48.531634,199.349264,0.712207,-0.097284,-0.995257,0.243450,0.851865,1849.863600,40.000000,-1.522077,357.000000,436.601882,555.743863,41.837615,57.284271,3.561036,-0.486422,-4.976283,3.824108,0.851865,2444.000000,40.000000,-1.522077,409.000000,527.000000,488.000000,587.000000
27,36.000000,370.538699,486.942129,54.781462,215.344019,0.553359,0.581383,-0.813630,0.254390,0.874228,2356.986600,29.000000,1.260583,367.200000,425.906551,559.703597,47.225398,61.880465,2.766796,2.906914,-4.068151,3.995956,0.874228,3114.000000,29.000000,1.260583,397.000000,529.000000,474.000000,602.000000
28,0.000000,879.363260,710.996740,33.029160,129.043535,0.878193,0.025663,0.999671,0.255954,0.951261,856.810800,63.000000,0.012833,0.000000,1010.762367,817.237633,28.473414,37.081475,4.390966,0.128313,4.998353,4.020510,0.951261,1132.000000,63.000000,0.012833,994.000000,788.000000,1022.000000,847.000000
28,1.000000,876.986135,718.686208,37.995330,162.376461,0.933208,0.337785,0.941223,0.233995,0.871437,1133.836200,60.000000,0.172281,10.200000,1008.030040,826.076101,32.754595,46.659903,4.666038,1.688923,4.706117,3.675590,0.871437,1498.000000,60.000000,0.172281,990.000000,787.000000,1021.000000,861.000000
28,2.000000,879.664020,703.531643,25.861520,96.070974,0.817576,0.348987,0.937128,0.269192,0.966574,525.288600,67.000000,0.178245,20.400000,1011.108069,808.657061,22.294414,27.606602,4.087882,1.744935,4.685638,4.228455,0.966574,694.000000,67.000000,0.178245,997.000000,786.000000,1021.000000,828.000000
28,3.000000,877.119158,704.114141,29.303073,105.193169,0.668101,0.449008,0.893528,0.278564,0.963243,674.397900,65.000000,0.232827,30.600000,1008.182941,809.326599,25.261270,30.227922,3.340503,2.245041,4.467638,4.375679,0.963243,891.000000,65.000000,0.232827,990.000000,788.000000,1021.000000,830.000000
28,4.000000,876.683838,702.636006,30.479850,114.824998,0.739853,0.945757,0.324873,0.265446,0.938656,729.651600,64.000000,0.619959,40.800000,1007.682573,807.627593,26.275733,32.995689,3.699264,4.728787,1.624367,4.169618,0.938656,964.000000,64.000000,0.619959,988.000000,783.000000,1022.000000,826.000000
28,5.000000,883.202655,687.186522,24.912496,128.049877,0.958268,0.181647,0.983364,0.194553,0.855246,487.443600,67.000000,0.091331,51.000000,1015.175466,789.869565,21.476290,36.795942,4.791338,0.908236,4.916819,3.056032,0.855246,644.000000,67.000000,0.091331,1005.000000,751.000000,1022.000000,817.000000
28,6.000000,879.217641,694.721336,30.384848,121.002437,0.838545,0.429231,0.903195,0.251109,0.929195,725.110200,65.000000,0.221821,61.200000,1010.594990,798.530271,26.193834,34.770815,4.192727,2.146155,4.515974,3.944417,0.929195,958.000000,65.000000,0.221821,995.000000,764.000000,1022.000000,822.000000
28,7.000000,875.142451,699.555125,32.216782,117.460608,0.607806,0.979828,0.199844,0.274277,0.929249,815.181300,66.000000,0.684799,71.400000,1005.910864,804.086351,27.773088,33.753048,3.039031,4.899139,0.999219,4.308338,0.929249,1077.000000,66.000000,0.684799,986.000000,784.000000,1022.000000,823.000000
28,8.000000,875.148387,697.103226,29.434330,106.212437,0.470372,0.499107,-0.866541,0.277127,0.937435,680.453100,64.000000,1.309513,81.600000,1005.917686,801.268076,25.374423,30.520815,2.351858,2.495533,-4.332703,4.353100,0.937435,899.000000,64.000000,1.309513,985.000000,784.000000,1021.000000,821.000000
28,9.000000,873.968889,696.423333,27.469781,101.290974,0.752083,0.646495,-0.762918,0.271197,0.934368,592.652700,66.000000,1.219306,91.800000,1004.561941,800.486590,23.680845,29.106602,3.760414,3.232475,-3.814591,4.259948,0.934368,783.000000,66.000000,1.219306,983.000000,785.000000,1021.000000,814.000000
28,10.000000,875.057249,695.189835,26.469243,95.648779,0.734795,0.517557,-0.855649,0.276734,0.945384,550.266300,65.000000,1.298800,102.000000,1005.812930,799.068776,22.818313,27.485281,3.673977,2.587784,-4.278244,4.346923,0.945384,727.000000,65.000000,1.298800,985.000000,785.000000,1022.000000,812.000000
28,11.000000,880.013419,699.387948,27.329090,124.240425,0.889571,-0.579066,0.815281,0.219969,0.759804,586.597500,65.000000,-0.308791,112.200000,1011.509677,803.894194,23.559560,35.701272,4.447857,-2.895328,4.076405,3.455271,0.759804,775.000000,65.000000,-0.308791,993.000000,785.000000,1022.000000,836.000000
28,12.000000,875.875576,692.725636,21.841221,81.728779,0.820369,0.466277,-0.884639,0.267240,0.900000,374.665500,69.000000,1.328257,122.400000,1006.753535,796.236364,18.828639,23.485281,4.101847,2.331387,-4.423193,4.197800,0.900000,495.000000,69.000000,1.328257,989.000000,785.000000,1021.000000,807.000000
28,13.000000,875.331921,694.088388,23.703288,93.610242,0.866388,0.535260,-0.844687,0.253213,0.884674,441.272700,69.000000,1.288388,132.600000,1006.128645,797.802744,20.433869,26.899495,4.331940,2.676302,-4.223436,3.977453,0.884674,583.000000,69.000000,1.288388,984.000000,785.000000,1022.000000,809.000000
28,14.000000,876.411071,692.934286,22.038883,80.287316,0.800682,0.624796,-0.780788,0.274500,0.945591,381.477600,70.000000,1.233361,142.800000,1007.369048,796.476190,18.999037,23.071068,4.003410,3.123981,-3.903939,4.311839,0.945591,504.000000,70.000000,1.233361,991.000000,784.000000,1021.000000,807.000000
28,15.000000,876.517935,693.787657,20.380411,83.468779,0.907754,0.649985,-0.759947,0.244168,0.830443,326.223900,70.000000,1.217014,153.000000,1007.491879,797.457077,17.569320,23.985281,4.538770,3.249926,-3.799734,3.835383,0.830443,431.000000,70.000000,1.217014,988.000000,785.000000,1022.000000,808.000000
29,0.000000,800.735648,735.264792,35.340836,118.938290,0.348650,-0.668692,-0.743539,0.297136,0.969334,980.942400,62.000000,-1.204572,0.000000,920.385802,845.131944,30.466238,34.177670,1.743252,-3.343461,-3.717696,4.667400,0.969334,1296.000000,62.000000,-1.204572,900.000000,825.000000,944.000000,866.000000
29,1.000000,799.342365,738.115361,37.278372,127.674509,0.587559,-0.348266,-0.937396,0.291980,0.978955,1091.449800,63.000000,-1.392936,10.200000,918.784327,848.408460,32.136528,36.688077,2.937797,-1.741328,-4.686980,4.586407,0.978955,1442.000000,63.000000,-1.392936,892.000000,829.000000,945.000000,871.000000
29,2.000000,799.955079,736.997021,37.342946,127.041216,0.348909,-0.220343,-0.975422,0.293944,0.965310,1095.234300,61.000000,-1.459713,20.400000,919.488597,847.123013,32.192195,36.506097,1.744544,-1.101714,-4.877112,4.617254,0.965310,1447.000000,61.000000,-1.459713,898.000000,825.000000,946.000000,869.000000
29,3.000000,797.969392,739.307646,40.213353,142.279022,0.299144,0.755800,0.654802,0.282637,0.953951,1270.078200,59.000000,0.428438,30.600000,917.206198,849.778903,34.666684,40.884776,1.495721,3.779001,3.274011,4.439656,0.953951,1678.000000,59.000000,0.428438,895.000000,828.000000,946.000000,876.000000
29,4.000000,798.311248,742.650056,39.500058,136.250851,0.731280,0.992017,0.126104,0.289907,0.978248,1225.421100,59.000000,0.722178,40.800000,917.599135,853.620754,34.051774,39.152543,3.656399,4.960085,0.630518,4.553847,0.978248,1619.000000,59.000000,0.722178,897.000000,831.000000,945.000000,880.000000
29,5.000000,797.772487,742.745115,40.344946,138.201948,0.709172,0.892130,-0.451780,0.291927,0.979130,1278.404100,58.000000,1.019778,51.000000,916.979870,853.730018,34.780126,39.713203,3.545860,4.460648,-2.258899,4.585586,0.979130,1689.000000,58.000000,1.019778,893.000000,832.000000,947.000000,877.000000
29,6.000000,797.043553,742.565735,44.284987,150.083411,0.670061,0.995291,0.096931,0.295069,0.979779,1540.291500,52.000000,0.736856,61.200000,916.142015,853.523833,38.176713,43.127417,3.350303,4.976456,0.484655,4.634936,0.979779,2035.000000,52.000000,0.736856,892.000000,828.000000,946.000000,881.000000
29,7.000000,794.731335,744.622979,42.903329,148.132314,0.744965,0.963858,-0.266418,0.289628,0.974987,1445.679000,50.000000,0.920236,71.400000,913.484293,855.888482,36.985629,42.566757,3.724826,4.819288,-1.332090,4.549473,0.974987,1910.000000,50.000000,0.920236,888.000000,833.000000,944.000000,882.000000
